k_s_per_km,kPk_pi_p1_1,kPk_pi_p2_1,kPk_pi_p7_1,kPk_pi_p8_1,kPk_pi_p9_1
4.090308e+00,6.457154e-11,7.856357e-11,1.645781e-10,7.234530e-11,5.788992e-11
4.090735e+00,6.496608e-11,7.823598e-11,1.662591e-10,7.302649e-11,5.956795e-11
4.091161e+00,6.542836e-11,7.806792e-11,1.675824e-10,7.338564e-11,6.113541e-11
4.091587e+00,6.593502e-11,7.802983e-11,1.685241e-10,7.339835e-11,6.260378e-11
4.092014e+00,6.645685e-11,7.809862e-11,1.690683e-10,7.311273e-11,6.398872e-11
4.092440e+00,6.696388e-11,7.825630e-11,1.692059e-10,7.263499e-11,6.529103e-11
4.092867e+00,6.742907e-11,7.848782e-11,1.689363e-10,7.208432e-11,6.650534e-11
4.093293e+00,6.783238e-11,7.877786e-11,1.682475e-10,7.155750e-11,6.759235e-11
4.093719e+00,6.816609e-11,7.910519e-11,1.671549e-10,7.109285e-11,6.850382e-11
4.094146e+00,6.843641e-11,7.944661e-11,1.656764e-10,7.066326e-11,6.920875e-11
4.094572e+00,6.866650e-11,7.977419e-11,1.638489e-10,7.020621e-11,6.971643e-11
4.094999e+00,6.889570e-11,8.006409e-11,1.617091e-10,6.965346e-11,7.010147e-11
4.095425e+00,6.917037e-11,8.029306e-11,1.593183e-10,6.897601e-11,7.046257e-11
4.095851e+00,6.953472e-11,8.044514e-11,1.567254e-10,6.820146e-11,7.087704e-11
4.096278e+00,7.001920e-11,8.051046e-11,1.539738e-10,6.742118e-11,7.135144e-11
4.096704e+00,7.062861e-11,8.048627e-11,1.511212e-10,6.677799e-11,7.181368e-11
4.097130e+00,7.133986e-11,8.037887e-11,1.482036e-10,6.642088e-11,7.216480e-11
4.097557e+00,7.210212e-11,8.020181e-11,1.452572e-10,6.647449e-11,7.234344e-11
4.097983e+00,7.284347e-11,7.997744e-11,1.423418e-10,6.700602e-11,7.237165e-11
4.098410e+00,7.348433e-11,7.973225e-11,1.394891e-10,6.801488e-11,7.234476e-11
4.098836e+00,7.394716e-11,7.949687e-11,1.367522e-10,6.942957e-11,7.236575e-11
4.099262e+00,7.416406e-11,7.929776e-11,1.341536e-10,7.114501e-11,7.247048e-11
4.099689e+00,7.408220e-11,7.915554e-11,1.317057e-10,7.305104e-11,7.259402e-11
4.100115e+00,7.366515e-11,7.908269e-11,1.294287e-10,7.504429e-11,7.260318e-11
4.100542e+00,7.289373e-11,7.908074e-11,1.273170e-10,7.707835e-11,7.237926e-11
4.100968e+00,7.176814e-11,7.914250e-11,1.253855e-10,7.913018e-11,7.188946e-11
4.101394e+00,7.030891e-11,7.925408e-11,1.236353e-10,8.122117e-11,7.119185e-11
4.101821e+00,6.856042e-11,7.939863e-11,1.220669e-10,8.338273e-11,7.037963e-11
4.102247e+00,6.659028e-11,7.955688e-11,1.206840e-10,8.561859e-11,6.950931e-11
4.102673e+00,6.448347e-11,7.971079e-11,1.194687e-10,8.792099e-11,6.854453e-11
4.103100e+00,6.233627e-11,7.984470e-11,1.183921e-10,9.026397e-11,6.738482e-11
4.103526e+00,6.024617e-11,7.994486e-11,1.174355e-10,9.256853e-11,6.596691e-11
4.103953e+00,5.830253e-11,8.000485e-11,1.165726e-10,9.477293e-11,6.430687e-11
4.104379e+00,5.657830e-11,8.002525e-11,1.157941e-10,9.680120e-11,6.252852e-11
4.104805e+00,5.512690e-11,8.001470e-11,1.150930e-10,9.860387e-11,6.075774e-11
4.105232e+00,5.398184e-11,7.999106e-11,1.144603e-10,1.001702e-10,5.902011e-11
4.105658e+00,5.315503e-11,7.997621e-11,1.138903e-10,1.014948e-10,5.723314e-11
4.106085e+00,5.263782e-11,7.999274e-11,1.133668e-10,1.025993e-10,5.526204e-11
4.106511e+00,5.239972e-11,8.006048e-11,1.128780e-10,1.034994e-10,5.307022e-11
4.106937e+00,5.238587e-11,8.019383e-11,1.124103e-10,1.042183e-10,5.075603e-11
4.107364e+00,5.251903e-11,8.040181e-11,1.119549e-10,1.047712e-10,4.852231e-11
4.107790e+00,5.270320e-11,8.068610e-11,1.115101e-10,1.051618e-10,4.656887e-11
4.108216e+00,5.283134e-11,8.104222e-11,1.110720e-10,1.053917e-10,4.493893e-11
4.108643e+00,5.279685e-11,8.145912e-11,1.106352e-10,1.054559e-10,4.351139e-11
4.109069e+00,5.250532e-11,8.191651e-11,1.101942e-10,1.053470e-10,4.210003e-11
4.109496e+00,5.188609e-11,8.239245e-11,1.097382e-10,1.050599e-10,4.057900e-11
4.109922e+00,5.089900e-11,8.285770e-11,1.092632e-10,1.045968e-10,3.901343e-11
4.110348e+00,4.953809e-11,8.328781e-11,1.087666e-10,1.039684e-10,3.761429e-11
4.110775e+00,4.783474e-11,8.366344e-11,1.082507e-10,1.031985e-10,3.661787e-11
4.111201e+00,4.585625e-11,8.397128e-11,1.077250e-10,1.023338e-10,3.613426e-11
4.111628e+00,4.370579e-11,8.421208e-11,1.071957e-10,1.014295e-10,3.606313e-11
4.112054e+00,4.151953e-11,8.439516e-11,1.066714e-10,1.005582e-10,3.617297e-11
4.112480e+00,3.945875e-11,8.453889e-11,1.061556e-10,9.978445e-11,3.626202e-11
4.112907e+00,3.769905e-11,8.466451e-11,1.056557e-10,9.916793e-11,3.630052e-11
4.113333e+00,3.641261e-11,8.479362e-11,1.051854e-10,9.875273e-11,3.645566e-11
4.113759e+00,3.574885e-11,8.494611e-11,1.047587e-10,9.855573e-11,3.697308e-11
4.114186e+00,3.581531e-11,8.513754e-11,1.043911e-10,9.857490e-11,3.800359e-11
4.114612e+00,3.666208e-11,8.537580e-11,1.040985e-10,9.879081e-11,3.947715e-11
4.115039e+00,3.827734e-11,8.566363e-11,1.038897e-10,9.917813e-11,4.115988e-11
4.115465e+00,4.058975e-11,8.599448e-11,1.037705e-10,9.971030e-11,4.279015e-11
4.115891e+00,4.347723e-11,8.635964e-11,1.037466e-10,1.003716e-10,4.427924e-11
4.116318e+00,4.678309e-11,8.674563e-11,1.038222e-10,1.011461e-10,4.577135e-11
4.116744e+00,5.033130e-11,8.713820e-11,1.039992e-10,1.020045e-10,4.749706e-11
4.117171e+00,5.393971e-11,8.753567e-11,1.042791e-10,1.029107e-10,4.960581e-11
4.117597e+00,5.743292e-11,8.794224e-11,1.046551e-10,1.037996e-10,5.202411e-11
4.118023e+00,6.065149e-11,8.837375e-11,1.051150e-10,1.045915e-10,5.452412e-11
4.118450e+00,6.346142e-11,8.885253e-11,1.056440e-10,1.051970e-10,5.685756e-11
4.118876e+00,6.576251e-11,8.939790e-11,1.062221e-10,1.055275e-10,5.888786e-11
4.119302e+00,6.749428e-11,9.002663e-11,1.068348e-10,1.055205e-10,6.067520e-11
4.119729e+00,6.863949e-11,9.074504e-11,1.074702e-10,1.051450e-10,6.238355e-11
4.120155e+00,6.922082e-11,9.153867e-11,1.081120e-10,1.044101e-10,6.413268e-11
4.120582e+00,6.929408e-11,9.238304e-11,1.087474e-10,1.033515e-10,6.591986e-11
4.121008e+00,6.893850e-11,9.323037e-11,1.093526e-10,1.020297e-10,6.758397e-11
4.121434e+00,6.824420e-11,9.402400e-11,1.099053e-10,1.004993e-10,6.892639e-11
4.121861e+00,6.730229e-11,9.469891e-11,1.103862e-10,9.879270e-11,6.981948e-11
4.122287e+00,6.619845e-11,9.518146e-11,1.107792e-10,9.693022e-11,7.026328e-11
4.122714e+00,6.501040e-11,9.540548e-11,1.110790e-10,9.490119e-11,7.037275e-11
4.123140e+00,6.380906e-11,9.531473e-11,1.112847e-10,9.270653e-11,7.028059e-11
4.123566e+00,6.265707e-11,9.487407e-11,1.113995e-10,9.034664e-11,7.004916e-11
4.123993e+00,6.160795e-11,9.406906e-11,1.114237e-10,8.785089e-11,6.964020e-11
4.124419e+00,6.070610e-11,9.291770e-11,1.113544e-10,8.530568e-11,6.896528e-11
4.124845e+00,5.998339e-11,9.145501e-11,1.111884e-10,8.281618e-11,6.796098e-11
4.125272e+00,5.945908e-11,8.972988e-11,1.109255e-10,8.051138e-11,6.664780e-11
4.125698e+00,5.914195e-11,8.781382e-11,1.105739e-10,7.853652e-11,6.514068e-11
4.126125e+00,5.903375e-11,8.576262e-11,1.101453e-10,7.699545e-11,6.357051e-11
4.126551e+00,5.913347e-11,8.364670e-11,1.096574e-10,7.596462e-11,6.204352e-11
4.126977e+00,5.943734e-11,8.151278e-11,1.091220e-10,7.546110e-11,6.058425e-11
4.127404e+00,5.993878e-11,7.939832e-11,1.085437e-10,7.547908e-11,5.916202e-11
4.127830e+00,6.062552e-11,7.734156e-11,1.079296e-10,7.594057e-11,5.775303e-11
4.128257e+00,6.147581e-11,7.534870e-11,1.072804e-10,7.678267e-11,5.637159e-11
4.128683e+00,6.245804e-11,7.343612e-11,1.066067e-10,7.794761e-11,5.509840e-11
4.129109e+00,6.353043e-11,7.159993e-11,1.059197e-10,7.940280e-11,5.402824e-11
4.129536e+00,6.464732e-11,6.983602e-11,1.052323e-10,8.114289e-11,5.323373e-11
4.129962e+00,6.576685e-11,6.815774e-11,1.045600e-10,8.316783e-11,5.273569e-11
4.130388e+00,6.685417e-11,6.657323e-11,1.039084e-10,8.549484e-11,5.248473e-11
4.130815e+00,6.788340e-11,6.510178e-11,1.032790e-10,8.813322e-11,5.239757e-11
4.131241e+00,6.883566e-11,6.377400e-11,1.026735e-10,9.106703e-11,5.239970e-11
4.131668e+00,6.969279e-11,6.261582e-11,1.020908e-10,9.427815e-11,5.246531e-11
4.132094e+00,7.043266e-11,6.166629e-11,1.015405e-10,9.769208e-11,5.262946e-11
4.132520e+00,7.102618e-11,6.095064e-11,1.010307e-10,1.012385e-10,5.296117e-11
4.132947e+00,7.143865e-11,6.049115e-11,1.005700e-10,1.048350e-10,5.351146e-11
4.133373e+00,7.163664e-11,6.030771e-11,1.001665e-10,1.083672e-10,5.426010e-11
4.133800e+00,7.159351e-11,6.041064e-11,9.982097e-11,1.117573e-10,5.511486e-11
4.134226e+00,7.129547e-11,6.080289e-11,9.953511e-11,1.149070e-10,5.593692e-11
4.134652e+00,7.074451e-11,6.148008e-11,9.930875e-11,1.177596e-10,5.662507e-11
4.135079e+00,6.995784e-11,6.243270e-11,9.914598e-11,1.202781e-10,5.716874e-11
4.135505e+00,6.896597e-11,6.363714e-11,9.905655e-11,1.224359e-10,5.765114e-11
4.135931e+00,6.780922e-11,6.507128e-11,9.905099e-11,1.242510e-10,5.819814e-11
4.136358e+00,6.653563e-11,6.671138e-11,9.913983e-11,1.257639e-10,5.888737e-11
4.136784e+00,6.519947e-11,6.852059e-11,9.933089e-11,1.270271e-10,5.967952e-11
4.137211e+00,6.386050e-11,7.048051e-11,9.963218e-11,1.281216e-10,6.044203e-11
4.137637e+00,6.258102e-11,7.255554e-11,1.000490e-10,1.291252e-10,6.101685e-11
4.138063e+00,6.142116e-11,7.472401e-11,1.005904e-10,1.301225e-10,6.133464e-11
4.138490e+00,6.043307e-11,7.696513e-11,1.012720e-10,1.311919e-10,6.145401e-11
4.138916e+00,5.965491e-11,7.923799e-11,1.021040e-10,1.323893e-10,6.152730e-11
4.139343e+00,5.910676e-11,8.151999e-11,1.030959e-10,1.337489e-10,6.167551e-11
4.139769e+00,5.878985e-11,8.376829e-11,1.042501e-10,1.352661e-10,6.189899e-11
4.140195e+00,5.868952e-11,8.595465e-11,1.055718e-10,1.369138e-10,6.209125e-11
4.140622e+00,5.877923e-11,8.804540e-11,1.070633e-10,1.386331e-10,6.212091e-11
4.141048e+00,5.902495e-11,9.000141e-11,1.087219e-10,1.403359e-10,6.192857e-11
4.141474e+00,5.938688e-11,9.178558e-11,1.105464e-10,1.419249e-10,6.156336e-11
4.141901e+00,5.981917e-11,9.335818e-11,1.125338e-10,1.433016e-10,6.113896e-11
4.142327e+00,6.027042e-11,9.466979e-11,1.146629e-10,1.443739e-10,6.074807e-11
4.142754e+00,6.068430e-11,9.568805e-11,1.169264e-10,1.450918e-10,6.039112e-11
4.143180e+00,6.100400e-11,9.637744e-11,1.192934e-10,1.454347e-10,5.999355e-11
4.143606e+00,6.117869e-11,9.672163e-11,1.217473e-10,1.454272e-10,5.947203e-11
4.144033e+00,6.117060e-11,9.671363e-11,1.242716e-10,1.451200e-10,5.881488e-11
4.144459e+00,6.096224e-11,9.636055e-11,1.268297e-10,1.445776e-10,5.811129e-11
4.144886e+00,6.055710e-11,9.568049e-11,1.294050e-10,1.438512e-10,5.748772e-11
4.145312e+00,5.997704e-11,9.470664e-11,1.319524e-10,1.429701e-10,5.702909e-11
4.145738e+00,5.925710e-11,9.347561e-11,1.344419e-10,1.419200e-10,5.671010e-11
4.146165e+00,5.843613e-11,9.202722e-11,1.368424e-10,1.406476e-10,5.642295e-11
4.146591e+00,5.755163e-11,9.041453e-11,1.391088e-10,1.390871e-10,5.606799e-11
4.147017e+00,5.663688e-11,8.867885e-11,1.412175e-10,1.371658e-10,5.564338e-11
4.147444e+00,5.571942e-11,8.685485e-11,1.431478e-10,1.348404e-10,5.527280e-11
4.147870e+00,5.482454e-11,8.498148e-11,1.448674e-10,1.321414e-10,5.514183e-11
4.148297e+00,5.397271e-11,8.307121e-11,1.463604e-10,1.291411e-10,5.537560e-11
4.148723e+00,5.317900e-11,8.114748e-11,1.475964e-10,1.259995e-10,5.594840e-11
4.149149e+00,5.245109e-11,7.921603e-11,1.485600e-10,1.228926e-10,5.669825e-11
4.149576e+00,5.178332e-11,7.728360e-11,1.492412e-10,1.200018e-10,5.742602e-11
4.150002e+00,5.116003e-11,7.538318e-11,1.496290e-10,1.175150e-10,5.801598e-11
4.150429e+00,5.055701e-11,7.352591e-11,1.497470e-10,1.154928e-10,5.853777e-11
4.150855e+00,4.994779e-11,7.176206e-11,1.496130e-10,1.139561e-10,5.915681e-11
4.151281e+00,4.931415e-11,7.013112e-11,1.492446e-10,1.128387e-10,6.002302e-11
4.151708e+00,4.865009e-11,6.867582e-11,1.486533e-10,1.120330e-10,6.116795e-11
4.152134e+00,4.796600e-11,6.744853e-11,1.478542e-10,1.114233e-10,6.247961e-11
4.152560e+00,4.728632e-11,6.648463e-11,1.468661e-10,1.109060e-10,6.378257e-11
4.152987e+00,4.664340e-11,6.581218e-11,1.457153e-10,1.104161e-10,6.493392e-11
4.153413e+00,4.607276e-11,6.545037e-11,1.444456e-10,1.099365e-10,6.588472e-11
4.153840e+00,4.560505e-11,6.539484e-11,1.430949e-10,1.094826e-10,6.670135e-11
4.154266e+00,4.526034e-11,6.562533e-11,1.417102e-10,1.090924e-10,6.749030e-11
4.154692e+00,4.504804e-11,6.610413e-11,1.403210e-10,1.087988e-10,6.833820e-11
4.155119e+00,4.496504e-11,6.678373e-11,1.389479e-10,1.086159e-10,6.925798e-11
4.155545e+00,4.499359e-11,6.760618e-11,1.376178e-10,1.085271e-10,7.018214e-11
4.155972e+00,4.510121e-11,6.852263e-11,1.363465e-10,1.084838e-10,7.101967e-11
4.156398e+00,4.524119e-11,6.948430e-11,1.351663e-10,1.084197e-10,7.169346e-11
4.156824e+00,4.535692e-11,7.046090e-11,1.341040e-10,1.082666e-10,7.219033e-11
4.157251e+00,4.538843e-11,7.143539e-11,1.331846e-10,1.079721e-10,7.255576e-11
4.157677e+00,4.528280e-11,7.239490e-11,1.324298e-10,1.075169e-10,7.286520e-11
4.158103e+00,4.500473e-11,7.334110e-11,1.318418e-10,1.069155e-10,7.318794e-11
4.158530e+00,4.454339e-11,7.428046e-11,1.314124e-10,1.062124e-10,7.355103e-11
4.158956e+00,4.391643e-11,7.521354e-11,1.311305e-10,1.054765e-10,7.392787e-11
4.159383e+00,4.316691e-11,7.614604e-11,1.309855e-10,1.047755e-10,7.426266e-11
4.159809e+00,4.235556e-11,7.706877e-11,1.309747e-10,1.041739e-10,7.449878e-11
4.160235e+00,4.155136e-11,7.797694e-11,1.310988e-10,1.037070e-10,7.461875e-11
4.160662e+00,4.082190e-11,7.885187e-11,1.313581e-10,1.033892e-10,7.464920e-11
4.161088e+00,4.022787e-11,7.966331e-11,1.317425e-10,1.032133e-10,7.464678e-11
4.161515e+00,3.981950e-11,8.038476e-11,1.322362e-10,1.031547e-10,7.466106e-11
4.161941e+00,3.963388e-11,8.099089e-11,1.328111e-10,1.031860e-10,7.469869e-11
4.162367e+00,3.969424e-11,8.146978e-11,1.334496e-10,1.032947e-10,7.472610e-11
4.162794e+00,4.000655e-11,8.182249e-11,1.341428e-10,1.034872e-10,7.469695e-11
4.163220e+00,4.055507e-11,8.206186e-11,1.348846e-10,1.037915e-10,7.458559e-11
4.163646e+00,4.129966e-11,8.221681e-11,1.356762e-10,1.042551e-10,7.440141e-11
4.164073e+00,4.217520e-11,8.232486e-11,1.365167e-10,1.049385e-10,7.417857e-11
4.164499e+00,4.309820e-11,8.242745e-11,1.373941e-10,1.058995e-10,7.395478e-11
4.164926e+00,4.397515e-11,8.256741e-11,1.383002e-10,1.071924e-10,7.375054e-11
4.165352e+00,4.471439e-11,8.278289e-11,1.392190e-10,1.088407e-10,7.357238e-11
4.165778e+00,4.523862e-11,8.310586e-11,1.401458e-10,1.108471e-10,7.342382e-11
4.166205e+00,4.549085e-11,8.355931e-11,1.410810e-10,1.131840e-10,7.331939e-11
4.166631e+00,4.543932e-11,8.415066e-11,1.420213e-10,1.157736e-10,7.328234e-11
4.167058e+00,4.507679e-11,8.487789e-11,1.429716e-10,1.185320e-10,7.332887e-11
4.167484e+00,4.441636e-11,8.571851e-11,1.439221e-10,1.213297e-10,7.345637e-11
4.167910e+00,4.349035e-11,8.664336e-11,1.448629e-10,1.240476e-10,7.364761e-11
4.168337e+00,4.234764e-11,8.761614e-11,1.457802e-10,1.265693e-10,7.389056e-11
4.168763e+00,4.105166e-11,8.858870e-11,1.466523e-10,1.287755e-10,7.419438e-11
4.169189e+00,3.967863e-11,8.952086e-11,1.474663e-10,1.305934e-10,7.459298e-11
4.169616e+00,3.831183e-11,9.037797e-11,1.482117e-10,1.319830e-10,7.512035e-11
4.170042e+00,3.703464e-11,9.112063e-11,1.488693e-10,1.329235e-10,7.577358e-11
4.170469e+00,3.592284e-11,9.172398e-11,1.494228e-10,1.334376e-10,7.651753e-11
4.170895e+00,3.503559e-11,9.216396e-11,1.498451e-10,1.335638e-10,7.729476e-11
4.171321e+00,3.441086e-11,9.242672e-11,1.501099e-10,1.333528e-10,7.808162e-11
4.171748e+00,3.406383e-11,9.250433e-11,1.501893e-10,1.328497e-10,7.890696e-11
4.172174e+00,3.398626e-11,9.239669e-11,1.500604e-10,1.320928e-10,7.982277e-11
4.172601e+00,3.415013e-11,9.210502e-11,1.496985e-10,1.310915e-10,8.086200e-11
4.173027e+00,3.450994e-11,9.164398e-11,1.490966e-10,1.298589e-10,8.196342e-11
4.173453e+00,3.500354e-11,9.102827e-11,1.482522e-10,1.283971e-10,8.301429e-11
4.173880e+00,3.555426e-11,9.026766e-11,1.471616e-10,1.267111e-10,8.392531e-11
4.174306e+00,3.607597e-11,8.937354e-11,1.458322e-10,1.248360e-10,8.469381e-11
4.174732e+00,3.647942e-11,8.834933e-11,1.442676e-10,1.228192e-10,8.541848e-11
4.175159e+00,3.668147e-11,8.719691e-11,1.424740e-10,1.207292e-10,8.621653e-11
4.175585e+00,3.662008e-11,8.592706e-11,1.404758e-10,1.186626e-10,8.711126e-11
4.176012e+00,3.626397e-11,8.454198e-11,1.382856e-10,1.166946e-10,8.798991e-11
4.176438e+00,3.561892e-11,8.305995e-11,1.359419e-10,1.149016e-10,8.863693e-11
4.176864e+00,3.473063e-11,8.149442e-11,1.334749e-10,1.133185e-10,8.887735e-11
4.177291e+00,3.367707e-11,7.986325e-11,1.309182e-10,1.119509e-10,8.868640e-11
4.177717e+00,3.255945e-11,7.820236e-11,1.283266e-10,1.107857e-10,8.821869e-11
4.178144e+00,3.149177e-11,7.653977e-11,1.257305e-10,1.097834e-10,8.770591e-11
4.178570e+00,3.058946e-11,7.492758e-11,1.231852e-10,1.089178e-10,8.730308e-11
4.178996e+00,2.996412e-11,7.340789e-11,1.207206e-10,1.081690e-10,8.697073e-11
4.179423e+00,2.971895e-11,7.202502e-11,1.183635e-10,1.075426e-10,8.649967e-11
4.179849e+00,2.994316e-11,7.083398e-11,1.161631e-10,1.070728e-10,8.565585e-11
4.180275e+00,3.070849e-11,6.987001e-11,1.141494e-10,1.067981e-10,8.434648e-11
4.180702e+00,3.206178e-11,6.915994e-11,1.123538e-10,1.067482e-10,8.270148e-11
4.181128e+00,3.401902e-11,6.872343e-11,1.108159e-10,1.069224e-10,8.102438e-11
4.181555e+00,3.656326e-11,6.856470e-11,1.095514e-10,1.072779e-10,7.959586e-11
4.181981e+00,3.964227e-11,6.868141e-11,1.085756e-10,1.077243e-10,7.854360e-11
4.182407e+00,4.317581e-11,6.906461e-11,1.078821e-10,1.081418e-10,7.778304e-11
4.182834e+00,4.706467e-11,6.970418e-11,1.074561e-10,1.084027e-10,7.713363e-11
4.183260e+00,5.119781e-11,7.058124e-11,1.072792e-10,1.084018e-10,7.648888e-11
4.183687e+00,5.546323e-11,7.168417e-11,1.073293e-10,1.080849e-10,7.591086e-11
4.184113e+00,5.975266e-11,7.299981e-11,1.075882e-10,1.074649e-10,7.562873e-11
4.184539e+00,6.396235e-11,7.450540e-11,1.080157e-10,1.066539e-10,7.583148e-11
4.184966e+00,6.799548e-11,7.618795e-11,1.085725e-10,1.057988e-10,7.656830e-11
4.185392e+00,7.176403e-11,7.802081e-11,1.092058e-10,1.050685e-10,7.772992e-11
4.185818e+00,7.519048e-11,7.998198e-11,1.098597e-10,1.046011e-10,7.915428e-11
4.186245e+00,7.821151e-11,8.203963e-11,1.104794e-10,1.044799e-10,8.074709e-11
4.186671e+00,8.078272e-11,8.413426e-11,1.110103e-10,1.047142e-10,8.251232e-11
4.187098e+00,8.288214e-11,8.621212e-11,1.114102e-10,1.052380e-10,8.452707e-11
4.187524e+00,8.450955e-11,8.818912e-11,1.116365e-10,1.059293e-10,8.680442e-11
4.187950e+00,8.568349e-11,8.999123e-11,1.116488e-10,1.066488e-10,8.925492e-11
4.188377e+00,8.643914e-11,9.154272e-11,1.114036e-10,1.072764e-10,9.169025e-11
4.188803e+00,8.682637e-11,9.277035e-11,1.108596e-10,1.077437e-10,9.390609e-11
4.189230e+00,8.690844e-11,9.362536e-11,1.099786e-10,1.080598e-10,9.580423e-11
4.189656e+00,8.676156e-11,9.406657e-11,1.087453e-10,1.083030e-10,9.738485e-11
4.190082e+00,8.647487e-11,9.408251e-11,1.071578e-10,1.086066e-10,9.873465e-11
4.190509e+00,8.614632e-11,9.368127e-11,1.052285e-10,1.091187e-10,9.991480e-11
4.190935e+00,8.587436e-11,9.289833e-11,1.029946e-10,1.099540e-10,1.008863e-10
4.191361e+00,8.574891e-11,9.178852e-11,1.004834e-10,1.111614e-10,1.015293e-10
4.191788e+00,8.583891e-11,9.042270e-11,9.771930e-11,1.126991e-10,1.017016e-10
4.192214e+00,8.618335e-11,8.889481e-11,9.474817e-11,1.144165e-10,1.013310e-10
4.192641e+00,8.678958e-11,8.729045e-11,9.159628e-11,1.161040e-10,1.004616e-10
4.193067e+00,8.763305e-11,8.570892e-11,8.833089e-11,1.175033e-10,9.924193e-11
4.193493e+00,8.866338e-11,8.423243e-11,8.500923e-11,1.183886e-10,9.783862e-11
4.193920e+00,8.981199e-11,8.293554e-11,8.169595e-11,1.186007e-10,9.636169e-11
4.194346e+00,9.099826e-11,8.189167e-11,7.847736e-11,1.180879e-10,9.483984e-11
4.194773e+00,9.213377e-11,8.115587e-11,7.540046e-11,1.169144e-10,9.321502e-11
4.195199e+00,9.312333e-11,8.078780e-11,7.253281e-11,1.152509e-10,9.143696e-11
4.195625e+00,9.387082e-11,8.083202e-11,6.991291e-11,1.133340e-10,8.951092e-11
4.196052e+00,9.428346e-11,8.131098e-11,6.757111e-11,1.113981e-10,8.754442e-11
4.196478e+00,9.427614e-11,8.224130e-11,6.556166e-11,1.096211e-10,8.571840e-11
4.196904e+00,9.378430e-11,8.362803e-11,6.392053e-11,1.080752e-10,8.418493e-11
4.197331e+00,9.277180e-11,8.546773e-11,6.267960e-11,1.067373e-10,8.300640e-11
4.197757e+00,9.123346e-11,8.772685e-11,6.186740e-11,1.055192e-10,8.213024e-11
4.198184e+00,8.919749e-11,9.038611e-11,6.148011e-11,1.042818e-10,8.140119e-11
4.198610e+00,8.671782e-11,9.338368e-11,6.151074e-11,1.029209e-10,8.068419e-11
4.199036e+00,8.386577e-11,9.666051e-11,6.193951e-11,1.013863e-10,7.994585e-11
4.199463e+00,8.072417e-11,1.001497e-10,6.274760e-11,9.971259e-11,7.929211e-11
4.199889e+00,7.737780e-11,1.037491e-10,6.390958e-11,9.802989e-11,7.890827e-11
4.200316e+00,7.391035e-11,1.073838e-10,6.540668e-11,9.650719e-11,7.891579e-11
4.200742e+00,7.040386e-11,1.109471e-10,6.720091e-11,9.533576e-11,7.926056e-11
4.201168e+00,6.693550e-11,1.143652e-10,6.925389e-11,9.465251e-11,7.969999e-11
4.201595e+00,6.357648e-11,1.175750e-10,7.152129e-11,9.451668e-11,7.992474e-11
4.202021e+00,6.038905e-11,1.205076e-10,7.393875e-11,9.488889e-11,7.974424e-11
4.202447e+00,5.742523e-11,1.231336e-10,7.645847e-11,9.564089e-11,7.922130e-11
4.202874e+00,5.472674e-11,1.254383e-10,7.903737e-11,9.659396e-11,7.864007e-11
4.203300e+00,5.232489e-11,1.274077e-10,8.161886e-11,9.755547e-11,7.832617e-11
4.203727e+00,5.024495e-11,1.290625e-10,8.417273e-11,9.838315e-11,7.840509e-11
4.204153e+00,4.850788e-11,1.304200e-10,8.664397e-11,9.900173e-11,7.869137e-11
4.204579e+00,4.713201e-11,1.315177e-10,8.899535e-11,9.942512e-11,7.879004e-11
4.205006e+00,4.613011e-11,1.323959e-10,9.119186e-11,9.973380e-11,7.835404e-11
4.205432e+00,4.550241e-11,1.330874e-10,9.319039e-11,1.000386e-10,7.734440e-11
4.205859e+00,4.523269e-11,1.336248e-10,9.497866e-11,1.004443e-10,7.607314e-11
4.206285e+00,4.528334e-11,1.340240e-10,9.654148e-11,1.010046e-10,7.502059e-11
4.206711e+00,4.559517e-11,1.342835e-10,9.787622e-11,1.017078e-10,7.449622e-11
4.207138e+00,4.609420e-11,1.343941e-10,9.899653e-11,1.024630e-10,7.436173e-11
4.207564e+00,4.669863e-11,1.343310e-10,9.990503e-11,1.031363e-10,7.418560e-11
4.207990e+00,4.732723e-11,1.340613e-10,1.006203e-10,1.036004e-10,7.356937e-11
4.208417e+00,4.790710e-11,1.335440e-10,1.011582e-10,1.037531e-10,7.243601e-11
4.208843e+00,4.837580e-11,1.327402e-10,1.015415e-10,1.035488e-10,7.108730e-11
4.209270e+00,4.868247e-11,1.316083e-10,1.018076e-10,1.030082e-10,6.996155e-11
4.209696e+00,4.878604e-11,1.301230e-10,1.019972e-10,1.022112e-10,6.932335e-11
4.210122e+00,4.865523e-11,1.282654e-10,1.021554e-10,1.012687e-10,6.905584e-11
4.210549e+00,4.827287e-11,1.260300e-10,1.023261e-10,1.002946e-10,6.876178e-11
4.210975e+00,4.763614e-11,1.234470e-10,1.025493e-10,9.938746e-11,6.806164e-11
4.211402e+00,4.676095e-11,1.205442e-10,1.028634e-10,9.859759e-11,6.687868e-11
4.211828e+00,4.568360e-11,1.173918e-10,1.033013e-10,9.793583e-11,6.551938e-11
4.212254e+00,4.445523e-11,1.140512e-10,1.038962e-10,9.736486e-11,6.444884e-11
4.212681e+00,4.313698e-11,1.105879e-10,1.046801e-10,9.682146e-11,6.397042e-11
4.213107e+00,4.179174e-11,1.070943e-10,1.056747e-10,9.623958e-11,6.401153e-11
4.213533e+00,4.047779e-11,1.036362e-10,1.069026e-10,9.556302e-11,6.417574e-11
