k_s_per_km,kPk_pi_p1_2,kPk_pi_p2_2,kPk_pi_p7_2,kPk_pi_p8_2,kPk_pi_p9_2
2.525307e+00,1.733556e-17,3.863276e-11,9.829241e-11,8.246909e-11,4.063535e-11
2.525718e+00,1.716443e-17,3.932714e-11,9.828277e-11,8.202585e-11,4.183786e-11
2.526130e+00,1.712421e-17,4.006989e-11,9.825842e-11,8.148639e-11,4.317718e-11
2.526541e+00,1.720522e-17,4.085514e-11,9.824115e-11,8.083868e-11,4.458959e-11
2.526953e+00,1.736275e-17,4.165407e-11,9.825726e-11,8.007488e-11,4.602303e-11
2.527364e+00,1.730822e-17,4.241711e-11,9.833372e-11,7.920357e-11,4.740689e-11
2.527775e+00,1.703298e-17,4.311722e-11,9.849431e-11,7.822053e-11,4.868320e-11
2.528187e+00,1.744256e-17,4.375515e-11,9.875877e-11,7.712916e-11,4.980147e-11
2.528598e+00,1.728754e-17,4.433760e-11,9.913868e-11,7.594917e-11,5.071327e-11
2.529010e+00,1.737979e-17,4.485850e-11,9.964159e-11,7.467514e-11,5.139143e-11
2.529421e+00,1.722477e-17,4.527452e-11,1.002624e-10,7.332669e-11,5.181415e-11
2.529833e+00,1.726150e-17,4.553142e-11,1.009944e-10,7.191642e-11,5.197508e-11
2.530244e+00,1.752130e-17,4.559634e-11,1.018168e-10,7.045044e-11,5.187637e-11
2.530656e+00,1.695941e-17,4.548052e-11,1.027130e-10,6.895900e-11,5.151428e-11
2.531067e+00,1.711020e-17,4.524829e-11,1.036420e-10,6.746150e-11,5.092547e-11
2.531479e+00,1.712901e-17,4.492880e-11,1.045723e-10,6.596664e-11,5.013649e-11
2.531890e+00,1.730467e-17,4.450852e-11,1.054650e-10,6.451121e-11,4.917728e-11
2.532302e+00,1.715024e-17,4.395417e-11,1.062931e-10,6.309154e-11,4.806862e-11
2.532713e+00,1.756219e-17,4.326478e-11,1.070270e-10,6.173938e-11,4.683871e-11
2.533125e+00,1.686239e-17,4.248505e-11,1.076525e-10,6.046642e-11,4.550435e-11
2.533536e+00,1.752558e-17,4.170080e-11,1.081579e-10,5.928828e-11,4.409562e-11
2.533948e+00,1.705646e-17,4.098011e-11,1.085459e-10,5.821745e-11,4.263147e-11
2.534359e+00,1.719451e-17,4.034970e-11,1.088227e-10,5.727230e-11,4.114786e-11
2.534771e+00,1.724543e-17,3.977903e-11,1.090005e-10,5.644725e-11,3.966881e-11
2.535182e+00,1.736604e-17,3.923020e-11,1.090901e-10,5.576459e-11,3.823265e-11
2.535594e+00,1.742593e-17,3.869608e-11,1.091015e-10,5.522440e-11,3.686287e-11
2.536005e+00,1.718088e-17,3.822882e-11,1.090395e-10,5.482785e-11,3.559566e-11
2.536417e+00,1.714328e-17,3.790274e-11,1.088965e-10,5.460488e-11,3.445487e-11
2.536828e+00,1.701816e-17,3.773038e-11,1.086712e-10,5.453015e-11,3.346858e-11
2.537240e+00,1.712752e-17,3.764768e-11,1.083595e-10,5.460947e-11,3.264807e-11
2.537651e+00,1.722768e-17,3.757128e-11,1.079630e-10,5.483806e-11,3.201022e-11
2.538063e+00,1.691072e-17,3.745248e-11,1.074875e-10,5.520156e-11,3.155623e-11
2.538474e+00,1.658133e-17,3.730338e-11,1.069527e-10,5.570152e-11,3.128353e-11
2.538886e+00,1.692815e-17,3.716931e-11,1.063838e-10,5.632564e-11,3.117594e-11
2.539297e+00,1.671355e-17,3.708270e-11,1.058191e-10,5.705471e-11,3.121158e-11
2.539709e+00,1.693470e-17,3.702838e-11,1.052957e-10,5.788061e-11,3.136306e-11
2.540120e+00,1.728397e-17,3.695447e-11,1.048562e-10,5.877587e-11,3.160000e-11
2.540532e+00,1.682572e-17,3.681444e-11,1.045349e-10,5.971934e-11,3.189512e-11
2.540943e+00,1.675118e-17,3.661236e-11,1.043616e-10,6.069779e-11,3.222304e-11
2.541355e+00,1.682837e-17,3.640377e-11,1.043525e-10,6.168364e-11,3.256873e-11
2.541766e+00,1.704014e-17,3.625660e-11,1.045112e-10,6.265547e-11,3.292371e-11
2.542178e+00,1.669451e-17,3.619500e-11,1.048379e-10,6.360295e-11,3.329614e-11
2.542589e+00,1.659502e-17,3.617056e-11,1.053014e-10,6.447949e-11,3.370243e-11
2.543001e+00,1.678175e-17,3.613485e-11,1.058675e-10,6.529269e-11,3.416948e-11
2.543412e+00,1.686152e-17,3.609250e-11,1.064941e-10,6.601420e-11,3.472250e-11
2.543824e+00,1.673529e-17,3.609582e-11,1.071416e-10,6.663708e-11,3.538802e-11
2.544235e+00,1.691204e-17,3.619833e-11,1.077651e-10,6.716047e-11,3.617907e-11
2.544647e+00,1.693638e-17,3.640816e-11,1.083296e-10,6.757268e-11,3.710430e-11
2.545058e+00,1.692869e-17,3.668001e-11,1.088008e-10,6.787042e-11,3.815152e-11
2.545470e+00,1.712388e-17,3.695531e-11,1.091597e-10,6.805808e-11,3.930542e-11
2.545881e+00,1.671798e-17,3.720620e-11,1.093986e-10,6.812996e-11,4.053198e-11
2.546292e+00,1.684783e-17,3.745945e-11,1.095274e-10,6.809490e-11,4.180101e-11
2.546704e+00,1.687654e-17,3.776658e-11,1.095691e-10,6.796604e-11,4.307335e-11
2.547115e+00,1.652328e-17,3.814714e-11,1.095590e-10,6.773679e-11,4.429962e-11
2.547527e+00,1.668818e-17,3.856124e-11,1.095399e-10,6.743044e-11,4.544100e-11
2.547938e+00,1.656918e-17,3.892481e-11,1.095611e-10,6.704349e-11,4.643792e-11
2.548350e+00,1.693661e-17,3.920280e-11,1.096617e-10,6.658122e-11,4.725590e-11
2.548761e+00,1.659373e-17,3.943542e-11,1.098596e-10,6.607610e-11,4.786417e-11
2.549173e+00,1.665587e-17,3.968929e-11,1.101568e-10,6.552155e-11,4.824576e-11
2.549584e+00,1.665449e-17,3.999433e-11,1.105353e-10,6.494340e-11,4.839030e-11
2.549996e+00,1.700738e-17,4.032892e-11,1.109645e-10,6.435176e-11,4.830295e-11
2.550407e+00,1.680876e-17,4.064495e-11,1.114006e-10,6.375416e-11,4.799851e-11
2.550819e+00,1.663512e-17,4.092220e-11,1.118021e-10,6.316711e-11,4.749805e-11
2.551230e+00,1.657762e-17,4.118523e-11,1.121295e-10,6.260659e-11,4.683268e-11
2.551642e+00,1.636186e-17,4.148871e-11,1.123585e-10,6.207778e-11,4.603253e-11
2.552053e+00,1.686155e-17,4.186600e-11,1.124776e-10,6.160749e-11,4.513712e-11
2.552465e+00,1.709857e-17,4.230210e-11,1.124943e-10,6.120360e-11,4.417711e-11
2.552876e+00,1.693874e-17,4.273459e-11,1.124315e-10,6.086967e-11,4.318882e-11
2.553288e+00,1.652994e-17,4.310568e-11,1.123225e-10,6.063156e-11,4.219147e-11
2.553699e+00,1.658641e-17,4.339227e-11,1.122084e-10,6.048069e-11,4.120550e-11
2.554111e+00,1.672818e-17,4.362014e-11,1.121314e-10,6.043407e-11,4.023286e-11
2.554522e+00,1.662125e-17,4.379852e-11,1.121247e-10,6.049428e-11,3.927838e-11
2.554934e+00,1.676896e-17,4.389503e-11,1.122132e-10,6.064596e-11,3.833932e-11
2.555345e+00,1.653418e-17,4.384983e-11,1.124146e-10,6.089929e-11,3.741985e-11
2.555757e+00,1.646603e-17,4.361268e-11,1.127416e-10,6.123704e-11,3.652046e-11
2.556168e+00,1.673720e-17,4.317290e-11,1.132000e-10,6.164452e-11,3.565171e-11
2.556580e+00,1.658410e-17,4.255447e-11,1.137967e-10,6.211579e-11,3.481568e-11
2.556991e+00,1.658691e-17,4.180035e-11,1.145299e-10,6.262693e-11,3.402387e-11
2.557403e+00,1.690975e-17,4.093421e-11,1.153994e-10,6.316031e-11,3.328221e-11
2.557814e+00,1.691183e-17,3.996542e-11,1.163913e-10,6.370196e-11,3.260723e-11
2.558226e+00,1.706461e-17,3.888575e-11,1.174940e-10,6.421979e-11,3.201194e-11
2.558637e+00,1.672945e-17,3.771421e-11,1.186765e-10,6.469299e-11,3.151676e-11
2.559049e+00,1.675158e-17,3.648995e-11,1.199099e-10,6.510954e-11,3.113629e-11
2.559460e+00,1.677308e-17,3.528868e-11,1.211454e-10,6.542165e-11,3.089281e-11
2.559872e+00,1.645079e-17,3.416338e-11,1.223388e-10,6.563693e-11,3.079501e-11
2.560283e+00,1.691604e-17,3.313405e-11,1.234413e-10,6.572772e-11,3.084941e-11
2.560695e+00,1.670099e-17,3.218725e-11,1.244214e-10,6.568204e-11,3.106687e-11
2.561106e+00,1.685073e-17,3.132096e-11,1.252463e-10,6.550249e-11,3.145798e-11
2.561518e+00,1.672927e-17,3.054019e-11,1.259024e-10,6.517096e-11,3.203468e-11
2.561929e+00,1.671129e-17,2.987061e-11,1.263777e-10,6.469772e-11,3.280148e-11
2.562341e+00,1.666479e-17,2.932588e-11,1.266736e-10,6.408904e-11,3.376511e-11
2.562752e+00,1.682549e-17,2.890458e-11,1.267934e-10,6.335190e-11,3.491831e-11
2.563164e+00,1.720440e-17,2.857875e-11,1.267452e-10,6.250324e-11,3.625743e-11
2.563575e+00,1.661450e-17,2.831704e-11,1.265371e-10,6.157079e-11,3.776041e-11
2.563987e+00,1.670554e-17,2.809587e-11,1.261744e-10,6.056065e-11,3.941400e-11
2.564398e+00,1.695743e-17,2.791175e-11,1.256645e-10,5.952303e-11,4.118330e-11
2.564809e+00,1.704507e-17,2.776957e-11,1.250136e-10,5.848131e-11,4.303778e-11
2.565221e+00,1.694260e-17,2.767152e-11,1.242166e-10,5.746368e-11,4.495547e-11
2.565632e+00,1.690381e-17,2.760834e-11,1.232907e-10,5.653925e-11,4.688070e-11
2.566044e+00,1.717211e-17,2.757080e-11,1.222487e-10,5.571679e-11,4.878536e-11
2.566455e+00,1.725376e-17,2.756381e-11,1.211118e-10,5.505370e-11,5.062783e-11
2.566867e+00,1.667612e-17,2.760299e-11,1.198948e-10,5.457951e-11,5.238807e-11
2.567278e+00,1.729054e-17,2.770830e-11,1.186267e-10,5.432094e-11,5.403076e-11
2.567690e+00,1.684530e-17,2.790047e-11,1.173264e-10,5.431378e-11,5.553801e-11
2.568101e+00,1.642490e-17,2.819911e-11,1.160269e-10,5.457453e-11,5.687607e-11
2.568513e+00,1.658275e-17,2.862715e-11,1.147495e-10,5.511401e-11,5.802487e-11
2.568924e+00,1.674944e-17,2.920199e-11,1.135272e-10,5.594201e-11,5.895340e-11
2.569336e+00,1.687867e-17,2.993812e-11,1.123801e-10,5.705401e-11,5.964273e-11
2.569747e+00,1.667248e-17,3.083018e-11,1.113368e-10,5.842637e-11,6.007102e-11
2.570159e+00,1.671217e-17,3.187019e-11,1.104110e-10,6.006028e-11,6.022774e-11
2.570570e+00,1.679594e-17,3.303942e-11,1.096190e-10,6.189939e-11,6.010754e-11
2.570982e+00,1.653873e-17,3.434245e-11,1.089664e-10,6.393262e-11,5.970038e-11
2.571393e+00,1.649632e-17,3.576487e-11,1.084484e-10,6.610473e-11,5.902250e-11
2.571805e+00,1.664445e-17,3.728202e-11,1.080391e-10,6.835333e-11,5.810465e-11
2.572216e+00,1.685119e-17,3.883822e-11,1.077135e-10,7.063924e-11,5.698405e-11
2.572628e+00,1.678305e-17,4.038467e-11,1.074361e-10,7.291109e-11,5.569885e-11
2.573039e+00,1.683973e-17,4.187264e-11,1.071703e-10,7.511207e-11,5.430666e-11
2.573451e+00,1.687564e-17,4.329558e-11,1.068761e-10,7.721590e-11,5.285847e-11
2.573862e+00,1.682345e-17,4.464929e-11,1.065175e-10,7.916188e-11,5.142278e-11
2.574274e+00,1.655307e-17,4.594279e-11,1.060577e-10,8.092907e-11,5.005031e-11
2.574685e+00,1.704493e-17,4.715437e-11,1.054675e-10,8.248951e-11,4.880117e-11
2.575097e+00,1.664834e-17,4.825675e-11,1.047187e-10,8.381614e-11,4.771975e-11
2.575508e+00,1.698996e-17,4.922172e-11,1.037955e-10,8.489363e-11,4.684949e-11
2.575920e+00,1.695214e-17,5.006268e-11,1.026802e-10,8.572475e-11,4.621355e-11
2.576331e+00,1.674188e-17,5.081764e-11,1.013750e-10,8.628750e-11,4.582867e-11
2.576743e+00,1.690664e-17,5.153793e-11,9.987644e-11,8.660482e-11,4.570516e-11
2.577154e+00,1.672412e-17,5.224012e-11,9.822115e-11,8.667464e-11,4.583530e-11
2.577566e+00,1.720428e-17,5.291517e-11,9.645632e-11,8.652956e-11,4.619556e-11
2.577977e+00,1.703006e-17,5.355096e-11,9.465617e-11,8.620790e-11,4.677089e-11
2.578389e+00,1.688826e-17,5.417028e-11,9.289428e-11,8.572139e-11,4.755089e-11
2.578800e+00,1.697256e-17,5.481119e-11,9.127284e-11,8.511462e-11,4.852015e-11
2.579212e+00,1.689700e-17,5.551164e-11,8.987934e-11,8.441864e-11,4.967021e-11
2.579623e+00,1.677239e-17,5.627290e-11,8.880724e-11,8.366635e-11,5.097809e-11
2.580035e+00,1.697293e-17,5.707475e-11,8.811987e-11,8.289593e-11,5.242441e-11
2.580446e+00,1.692921e-17,5.788563e-11,8.786094e-11,8.214486e-11,5.396452e-11
2.580858e+00,1.688629e-17,5.870312e-11,8.803417e-11,8.143013e-11,5.555410e-11
2.581269e+00,1.695827e-17,5.953952e-11,8.860376e-11,8.079227e-11,5.712070e-11
2.581681e+00,1.677046e-17,6.041165e-11,8.950135e-11,8.024170e-11,5.859774e-11
2.582092e+00,1.683007e-17,6.129206e-11,9.062055e-11,7.978794e-11,5.989935e-11
2.582503e+00,1.634027e-17,6.211450e-11,9.184096e-11,7.946009e-11,6.094005e-11
2.582915e+00,1.642371e-17,6.280660e-11,9.301976e-11,7.923153e-11,6.164345e-11
2.583326e+00,1.643783e-17,6.334746e-11,9.402864e-11,7.910483e-11,6.196963e-11
2.583738e+00,1.665811e-17,6.375430e-11,9.477717e-11,7.906004e-11,6.189505e-11
2.584149e+00,1.663331e-17,6.403553e-11,9.519874e-11,7.906677e-11,6.141802e-11
2.584561e+00,1.649873e-17,6.416451e-11,9.526144e-11,7.911482e-11,6.055763e-11
2.584972e+00,1.654273e-17,6.408460e-11,9.496353e-11,7.917116e-11,5.936255e-11
2.585384e+00,1.667010e-17,6.375051e-11,9.433184e-11,7.920987e-11,5.789137e-11
2.585795e+00,1.664485e-17,6.316514e-11,9.342012e-11,7.921323e-11,5.622803e-11
2.586207e+00,1.658822e-17,6.237528e-11,9.228959e-11,7.915395e-11,5.444749e-11
2.586618e+00,1.616633e-17,6.144806e-11,9.101944e-11,7.901078e-11,5.264153e-11
2.587030e+00,1.630960e-17,6.041025e-11,8.967997e-11,7.878014e-11,5.087837e-11
2.587441e+00,1.659524e-17,5.924813e-11,8.835103e-11,7.844189e-11,4.923087e-11
2.587853e+00,1.655178e-17,5.791437e-11,8.709289e-11,7.799981e-11,4.774152e-11
2.588264e+00,1.657239e-17,5.640644e-11,8.597547e-11,7.745974e-11,4.645796e-11
2.588676e+00,1.661501e-17,5.479588e-11,8.505067e-11,7.680534e-11,4.539366e-11
2.589087e+00,1.661026e-17,5.320758e-11,8.435676e-11,7.607672e-11,4.454224e-11
2.589499e+00,1.641053e-17,5.169949e-11,8.392133e-11,7.526830e-11,4.388610e-11
2.589910e+00,1.657460e-17,5.026888e-11,8.377041e-11,7.440168e-11,4.340850e-11
2.590322e+00,1.636410e-17,4.885313e-11,8.391813e-11,7.349811e-11,4.308367e-11
2.590733e+00,1.647431e-17,4.742222e-11,8.436946e-11,7.256877e-11,4.289138e-11
2.591145e+00,1.651248e-17,4.599666e-11,8.512017e-11,7.163145e-11,4.281191e-11
2.591556e+00,1.627930e-17,4.466862e-11,8.614592e-11,7.070983e-11,4.283127e-11
2.591968e+00,1.622673e-17,4.352122e-11,8.741452e-11,6.980823e-11,4.294021e-11
2.592379e+00,1.630211e-17,4.259227e-11,8.886553e-11,6.895338e-11,4.313374e-11
2.592791e+00,1.648830e-17,4.183312e-11,9.043474e-11,6.816182e-11,4.341227e-11
2.593202e+00,1.656065e-17,4.116731e-11,9.202735e-11,6.743855e-11,4.377648e-11
2.593614e+00,1.671398e-17,4.054661e-11,9.356088e-11,6.681004e-11,4.423502e-11
2.594025e+00,1.651426e-17,4.002006e-11,9.491968e-11,6.627939e-11,4.479515e-11
2.594437e+00,1.693821e-17,3.968320e-11,9.600677e-11,6.585179e-11,4.547097e-11
2.594848e+00,1.695508e-17,3.956532e-11,9.675794e-11,6.553981e-11,4.626081e-11
2.595260e+00,1.681711e-17,3.961340e-11,9.713879e-11,6.531961e-11,4.717129e-11
2.595671e+00,1.670423e-17,3.973798e-11,9.714204e-11,6.519802e-11,4.819599e-11
2.596083e+00,1.677126e-17,3.988128e-11,9.679774e-11,6.515670e-11,4.933059e-11
2.596494e+00,1.679370e-17,4.004867e-11,9.616812e-11,6.516946e-11,5.055327e-11
2.596906e+00,1.690771e-17,4.028577e-11,9.533611e-11,6.521751e-11,5.184600e-11
2.597317e+00,1.685305e-17,4.061944e-11,9.440734e-11,6.526744e-11,5.317206e-11
2.597729e+00,1.652353e-17,4.102689e-11,9.348439e-11,6.528171e-11,5.450307e-11
2.598140e+00,1.675677e-17,4.144274e-11,9.267193e-11,6.523502e-11,5.579557e-11
2.598552e+00,1.669860e-17,4.181602e-11,9.205008e-11,6.508718e-11,5.701744e-11
2.598963e+00,1.622645e-17,4.214318e-11,9.168274e-11,6.480177e-11,5.812501e-11
2.599375e+00,1.670468e-17,4.246765e-11,9.160451e-11,6.436326e-11,5.908810e-11
2.599786e+00,1.655122e-17,4.282341e-11,9.183067e-11,6.372344e-11,5.986620e-11
2.600198e+00,1.668367e-17,4.319075e-11,9.234714e-11,6.287162e-11,6.042844e-11
2.600609e+00,1.650550e-17,4.351196e-11,9.309012e-11,6.181752e-11,6.076378e-11
2.601020e+00,1.660544e-17,4.376296e-11,9.400147e-11,6.055321e-11,6.086377e-11
2.601432e+00,1.682952e-17,4.396956e-11,9.501421e-11,5.910749e-11,6.072478e-11
2.601843e+00,1.694150e-17,4.417983e-11,9.604659e-11,5.749982e-11,6.035112e-11
2.602255e+00,1.651355e-17,4.442269e-11,9.702410e-11,5.575710e-11,5.975281e-11
2.602666e+00,1.679010e-17,4.468109e-11,9.786452e-11,5.393546e-11,5.895241e-11
2.603078e+00,1.653745e-17,4.491688e-11,9.850326e-11,5.206413e-11,5.797025e-11
2.603489e+00,1.638128e-17,4.510666e-11,9.887875e-11,5.020127e-11,5.683899e-11
2.603901e+00,1.628844e-17,4.527223e-11,9.894887e-11,4.840032e-11,5.558670e-11
2.604312e+00,1.655755e-17,4.546549e-11,9.869345e-11,4.670821e-11,5.425192e-11
2.604724e+00,1.648802e-17,4.572748e-11,9.811631e-11,4.517377e-11,5.285918e-11
2.605135e+00,1.650448e-17,4.604214e-11,9.725200e-11,4.385069e-11,5.144439e-11
2.605547e+00,1.670415e-17,4.634162e-11,9.614833e-11,4.275966e-11,5.002750e-11
2.605958e+00,1.634352e-17,4.655199e-11,9.489229e-11,4.197212e-11,4.864356e-11
2.606370e+00,1.641780e-17,4.667373e-11,9.358186e-11,4.147064e-11,4.730919e-11
2.606781e+00,1.640059e-17,4.674883e-11,9.231144e-11,4.127265e-11,4.605243e-11
2.607193e+00,1.651278e-17,4.681371e-11,9.114998e-11,4.138504e-11,4.488499e-11
2.607604e+00,1.628075e-17,4.685754e-11,9.015943e-11,4.178600e-11,4.382494e-11
2.608016e+00,1.610001e-17,4.682672e-11,8.936722e-11,4.246952e-11,4.287196e-11
2.608427e+00,1.631940e-17,4.666256e-11,8.878290e-11,4.340938e-11,4.202738e-11
2.608839e+00,1.618873e-17,4.634195e-11,8.838468e-11,4.457621e-11,4.127594e-11
2.609250e+00,1.648781e-17,4.589547e-11,8.813680e-11,4.593866e-11,4.060404e-11
2.609662e+00,1.632386e-17,4.537973e-11,8.798821e-11,4.747092e-11,3.998707e-11
2.610073e+00,1.614397e-17,4.484468e-11,8.788391e-11,4.911993e-11,3.940477e-11
2.610485e+00,1.620824e-17,4.429550e-11,8.776851e-11,5.087396e-11,3.883167e-11
2.610896e+00,1.615565e-17,4.370942e-11,8.759495e-11,5.268238e-11,3.825075e-11
2.611308e+00,1.608940e-17,4.305825e-11,8.732337e-11,5.452279e-11,3.764436e-11
2.611719e+00,1.603659e-17,4.235780e-11,8.692460e-11,5.637742e-11,3.700812e-11
2.612131e+00,1.610928e-17,4.165697e-11,8.639439e-11,5.821061e-11,3.634388e-11
2.612542e+00,1.628429e-17,4.100450e-11,8.573935e-11,6.001276e-11,3.566647e-11
2.612954e+00,1.601059e-17,4.041153e-11,8.496824e-11,6.178260e-11,3.498480e-11
2.613365e+00,1.637383e-17,3.987124e-11,8.410646e-11,6.349614e-11,3.431786e-11
2.613777e+00,1.619791e-17,3.936160e-11,8.317881e-11,6.516702e-11,3.367788e-11
2.614188e+00,1.637168e-17,3.887501e-11,8.222462e-11,6.677921e-11,3.308141e-11
2.614600e+00,1.607751e-17,3.841583e-11,8.127868e-11,6.833761e-11,3.253665e-11
2.615011e+00,1.638807e-17,3.800320e-11,8.038643e-11,6.984082e-11,3.205560e-11
2.615423e+00,1.581508e-17,3.764925e-11,7.958403e-11,7.128892e-11,3.164388e-11
2.615834e+00,1.624057e-17,3.735860e-11,7.891385e-11,7.266877e-11,3.130861e-11
2.616246e+00,1.612501e-17,3.712434e-11,7.840737e-11,7.399389e-11,3.104937e-11
2.616657e+00,1.630868e-17,3.694226e-11,7.809389e-11,7.523393e-11,3.086375e-11
2.617069e+00,1.616820e-17,3.681476e-11,7.799478e-11,7.639503e-11,3.074405e-11
2.617480e+00,1.636872e-17,3.675609e-11,7.813097e-11,7.745644e-11,3.068089e-11
2.617892e+00,1.667838e-17,3.677018e-11,7.848666e-11,7.840258e-11,3.065567e-11
2.618303e+00,1.646939e-17,3.685941e-11,7.904957e-11,7.923519e-11,3.065448e-11
2.618715e+00,1.626627e-17,3.702492e-11,7.980030e-11,7.993114e-11,3.066314e-11
2.619126e+00,1.613841e-17,3.726812e-11,8.070380e-11,8.047830e-11,3.066679e-11
2.619537e+00,1.647957e-17,3.759052e-11,8.172206e-11,8.087529e-11,3.065018e-11
2.619949e+00,1.642703e-17,3.798868e-11,8.281129e-11,8.110723e-11,3.059735e-11
2.620360e+00,1.638419e-17,3.844772e-11,8.391383e-11,8.117256e-11,3.049187e-11
2.620772e+00,1.651214e-17,3.895346e-11,8.498069e-11,8.107576e-11,3.031674e-11
2.621183e+00,1.645507e-17,3.949347e-11,8.595668e-11,8.081168e-11,3.005887e-11
2.621595e+00,1.678113e-17,4.007216e-11,8.680610e-11,8.039260e-11,2.970750e-11
2.622006e+00,1.629942e-17,4.069375e-11,8.750053e-11,7.983605e-11,2.926232e-11
2.622418e+00,1.658695e-17,4.136211e-11,8.804104e-11,7.913681e-11,2.872492e-11
2.622829e+00,1.658630e-17,4.205062e-11,8.844157e-11,7.833737e-11,2.811227e-11
2.623241e+00,1.682809e-17,4.272447e-11,8.874878e-11,7.743633e-11,2.744518e-11
2.623652e+00,1.689003e-17,4.336017e-11,8.903440e-11,7.647168e-11,2.676531e-11
2.624064e+00,1.657969e-17,4.397078e-11,8.937061e-11,7.547050e-11,2.610930e-11
2.624475e+00,1.663424e-17,4.457881e-11,8.982183e-11,7.444506e-11,2.552394e-11
2.624887e+00,1.659058e-17,4.520466e-11,9.044248e-11,7.342344e-11,2.505070e-11
2.625298e+00,1.638931e-17,4.584390e-11,9.125955e-11,7.242964e-11,2.473339e-11
2.625710e+00,1.621350e-17,4.648816e-11,9.227796e-11,7.147442e-11,2.460459e-11
2.626121e+00,1.640115e-17,4.713100e-11,9.346488e-11,7.058740e-11,2.468802e-11
2.626533e+00,1.651594e-17,4.778993e-11,9.477339e-11,6.977993e-11,2.499411e-11
2.626944e+00,1.634804e-17,4.848495e-11,9.612709e-11,6.906326e-11,2.551796e-11
2.627356e+00,1.678529e-17,4.923258e-11,9.745447e-11,6.845519e-11,2.624698e-11
2.627767e+00,1.678468e-17,5.002118e-11,9.867423e-11,6.796263e-11,2.715154e-11
2.628179e+00,1.666951e-17,5.083411e-11,9.972903e-11,6.758815e-11,2.820118e-11
2.628590e+00,1.601892e-17,5.165590e-11,1.005692e-10,6.735797e-11,2.934850e-11
2.629002e+00,1.643295e-17,5.249494e-11,1.011673e-10,6.726465e-11,3.054933e-11
2.629413e+00,1.656347e-17,5.333969e-11,1.015465e-10,6.731733e-11,3.174305e-11
2.629825e+00,1.644868e-17,5.415669e-11,1.017382e-10,6.751242e-11,3.289515e-11
2.630236e+00,1.691055e-17,5.488495e-11,1.017828e-10,6.783863e-11,3.397293e-11
2.630648e+00,1.641302e-17,5.548443e-11,1.017282e-10,6.830638e-11,3.497070e-11
2.631059e+00,1.679818e-17,5.594273e-11,1.016217e-10,6.889859e-11,3.588734e-11
2.631471e+00,1.652564e-17,5.627751e-11,1.015062e-10,6.960795e-11,3.674078e-11
2.631882e+00,1.640863e-17,5.649876e-11,1.014188e-10,7.042233e-11,3.754780e-11
2.632294e+00,1.665829e-17,5.659062e-11,1.013884e-10,7.132209e-11,3.833438e-11
2.632705e+00,1.688989e-17,5.651245e-11,1.014371e-10,7.227757e-11,3.911506e-11
2.633117e+00,1.681895e-17,5.623335e-11,1.015808e-10,7.327545e-11,3.990913e-11
2.633528e+00,1.692840e-17,5.576884e-11,1.018288e-10,7.426945e-11,4.072249e-11
2.633940e+00,1.638266e-17,5.517769e-11,1.021892e-10,7.524333e-11,4.156173e-11
2.634351e+00,1.626109e-17,5.453252e-11,1.026634e-10,7.616185e-11,4.241776e-11
2.634763e+00,1.628115e-17,5.385157e-11,1.032596e-10,7.697449e-11,4.328036e-11
2.635174e+00,1.647571e-17,5.310455e-11,1.039620e-10,7.766984e-11,4.412540e-11
2.635586e+00,1.671812e-17,5.225064e-11,1.047660e-10,7.820899e-11,4.494109e-11
2.635997e+00,1.678659e-17,5.130089e-11,1.056569e-10,7.857255e-11,4.571333e-11
2.636409e+00,1.679954e-17,5.030409e-11,1.066250e-10,7.875413e-11,4.644252e-11
2.636820e+00,1.664735e-17,4.932648e-11,1.076481e-10,7.873610e-11,4.712707e-11
2.637232e+00,1.690928e-17,4.838849e-11,1.087100e-10,7.852207e-11,4.777469e-11
2.637643e+00,1.659870e-17,4.746921e-11,1.097815e-10,7.811805e-11,4.838656e-11
2.638054e+00,1.651259e-17,4.651651e-11,1.108392e-10,7.752884e-11,4.896724e-11
2.638466e+00,1.662265e-17,4.549846e-11,1.118572e-10,7.677515e-11,4.951864e-11
2.638877e+00,1.678676e-17,4.443910e-11,1.128011e-10,7.588677e-11,5.003568e-11
2.639289e+00,1.669391e-17,4.338895e-11,1.136469e-10,7.487674e-11,5.051496e-11
2.639700e+00,1.663646e-17,4.240084e-11,1.143647e-10,7.379530e-11,5.094328e-11
2.640112e+00,1.655672e-17,4.146866e-11,1.149367e-10,7.265491e-11,5.130384e-11
2.640523e+00,1.666513e-17,4.054164e-11,1.153368e-10,7.148780e-11,5.155868e-11
2.640935e+00,1.679958e-17,3.956903e-11,1.155781e-10,7.033355e-11,5.168327e-11
2.641346e+00,1.675253e-17,3.856151e-11,1.156692e-10,6.919845e-11,5.164766e-11
2.641758e+00,1.647250e-17,3.756584e-11,1.156284e-10,6.811238e-11,5.142765e-11
2.642169e+00,1.703926e-17,3.663350e-11,1.154809e-10,6.709348e-11,5.101045e-11
2.642581e+00,1.676703e-17,3.576421e-11,1.152549e-10,6.614147e-11,5.039301e-11
2.642992e+00,1.658138e-17,3.492518e-11,1.149796e-10,6.527293e-11,4.958925e-11
2.643404e+00,1.676595e-17,3.406975e-11,1.146795e-10,6.448130e-11,4.861708e-11
2.643815e+00,1.661276e-17,3.319365e-11,1.143777e-10,6.376569e-11,4.751111e-11
2.644227e+00,1.656503e-17,3.232924e-11,1.140884e-10,6.312754e-11,4.630087e-11
