k_s_per_km,kPk_pi_0,kPk_pi_1,kPk_pi_2,kPk_pi_n1,kPk_pi_n2
4.522618e+00,1.665783e-10,6.961075e-11,8.966946e-11,8.910671e-11,1.462305e-10
4.523061e+00,1.726261e-10,6.943243e-11,9.088887e-11,9.000833e-11,1.478507e-10
4.523504e+00,1.780572e-10,6.916728e-11,9.258687e-11,9.106775e-11,1.494468e-10
4.523947e+00,1.828136e-10,6.857162e-11,9.466590e-11,9.225844e-11,1.510098e-10
4.524390e+00,1.868736e-10,6.757911e-11,9.696332e-11,9.355045e-11,1.525323e-10
4.524833e+00,1.902480e-10,6.635356e-11,9.927922e-11,9.490895e-11,1.540064e-10
4.525276e+00,1.929740e-10,6.518171e-11,1.014071e-10,9.629509e-11,1.554245e-10
4.525719e+00,1.951078e-10,6.429494e-11,1.031626e-10,9.766712e-11,1.567813e-10
4.526162e+00,1.967150e-10,6.374530e-11,1.044149e-10,9.898702e-11,1.580698e-10
4.526605e+00,1.978618e-10,6.340952e-11,1.051033e-10,1.002215e-10,1.592817e-10
4.527048e+00,1.986084e-10,6.310236e-11,1.052448e-10,1.013380e-10,1.604093e-10
4.527491e+00,1.990057e-10,6.270533e-11,1.049299e-10,1.023039e-10,1.614430e-10
4.527934e+00,1.990895e-10,6.223079e-11,1.043047e-10,1.030893e-10,1.623749e-10
4.528377e+00,1.988849e-10,6.178653e-11,1.035454e-10,1.036716e-10,1.631981e-10
4.528820e+00,1.984105e-10,6.148983e-11,1.028300e-10,1.040416e-10,1.639069e-10
4.529263e+00,1.976781e-10,6.139413e-11,1.023112e-10,1.042030e-10,1.644980e-10
4.529706e+00,1.966988e-10,6.146574e-11,1.020926e-10,1.041690e-10,1.649709e-10
4.530149e+00,1.954858e-10,6.161030e-11,1.022156e-10,1.039601e-10,1.653282e-10
4.530592e+00,1.940598e-10,6.172162e-11,1.026564e-10,1.036024e-10,1.655741e-10
4.531035e+00,1.924476e-10,6.172089e-11,1.033358e-10,1.031274e-10,1.657147e-10
4.531478e+00,1.906811e-10,6.156934e-11,1.041358e-10,1.025744e-10,1.657562e-10
4.531921e+00,1.887977e-10,6.127165e-11,1.049232e-10,1.019898e-10,1.657043e-10
4.532365e+00,1.868369e-10,6.086626e-11,1.055764e-10,1.014223e-10,1.655652e-10
4.532808e+00,1.848379e-10,6.041129e-11,1.060051e-10,1.009202e-10,1.653456e-10
4.533251e+00,1.828351e-10,5.996556e-11,1.061588e-10,1.005309e-10,1.650519e-10
4.533694e+00,1.808541e-10,5.956690e-11,1.060312e-10,1.003010e-10,1.646923e-10
4.534137e+00,1.789102e-10,5.922084e-11,1.056510e-10,1.002767e-10,1.642780e-10
4.534580e+00,1.770071e-10,5.890677e-11,1.050646e-10,1.004988e-10,1.638220e-10
4.535023e+00,1.751338e-10,5.860038e-11,1.043216e-10,1.009969e-10,1.633392e-10
4.535466e+00,1.732654e-10,5.829709e-11,1.034586e-10,1.017860e-10,1.628455e-10
4.535909e+00,1.713684e-10,5.802902e-11,1.024897e-10,1.028668e-10,1.623571e-10
4.536352e+00,1.694036e-10,5.785910e-11,1.014081e-10,1.042288e-10,1.618896e-10
4.536795e+00,1.673301e-10,5.786325e-11,1.001920e-10,1.058486e-10,1.614573e-10
4.537238e+00,1.651129e-10,5.810577e-11,9.881632e-11,1.076928e-10,1.610732e-10
4.537681e+00,1.627295e-10,5.861990e-11,9.726504e-11,1.097198e-10,1.607483e-10
4.538124e+00,1.601735e-10,5.940082e-11,9.554316e-11,1.118792e-10,1.604933e-10
4.538567e+00,1.574587e-10,6.040736e-11,9.368440e-11,1.141146e-10,1.603181e-10
4.539010e+00,1.546191e-10,6.157747e-11,9.175293e-11,1.163647e-10,1.602309e-10
4.539453e+00,1.517085e-10,6.284665e-11,8.984005e-11,1.185649e-10,1.602411e-10
4.539896e+00,1.487915e-10,6.416907e-11,8.805614e-11,1.206510e-10,1.603561e-10
4.540339e+00,1.459384e-10,6.552966e-11,8.651573e-11,1.225620e-10,1.605797e-10
4.540782e+00,1.432171e-10,6.693878e-11,8.532207e-11,1.242408e-10,1.609124e-10
4.541225e+00,1.406841e-10,6.840798e-11,8.455449e-11,1.256363e-10,1.613519e-10
4.541669e+00,1.383780e-10,6.991944e-11,8.425486e-11,1.267098e-10,1.618919e-10
4.542112e+00,1.363147e-10,7.140779e-11,8.442091e-11,1.274393e-10,1.625207e-10
4.542555e+00,1.344855e-10,7.276489e-11,8.500759e-11,1.278201e-10,1.632238e-10
4.542998e+00,1.328602e-10,7.387217e-11,8.593008e-11,1.278618e-10,1.639844e-10
4.543441e+00,1.313941e-10,7.464330e-11,8.707031e-11,1.275880e-10,1.647862e-10
4.543884e+00,1.300330e-10,7.505864e-11,8.828790e-11,1.270339e-10,1.656112e-10
4.544327e+00,1.287194e-10,7.517141e-11,8.943607e-11,1.262408e-10,1.664416e-10
4.544770e+00,1.274034e-10,7.508125e-11,9.037747e-11,1.252547e-10,1.672608e-10
4.545213e+00,1.260473e-10,7.488879e-11,9.099789e-11,1.241264e-10,1.680509e-10
4.545656e+00,1.246290e-10,7.465747e-11,9.121732e-11,1.229114e-10,1.687948e-10
4.546099e+00,1.231426e-10,7.439897e-11,9.099174e-11,1.216665e-10,1.694754e-10
4.546542e+00,1.215965e-10,7.408959e-11,9.030797e-11,1.204472e-10,1.700752e-10
4.546985e+00,1.200144e-10,7.370976e-11,8.917662e-11,1.193057e-10,1.705769e-10
4.547428e+00,1.184291e-10,7.327590e-11,8.762480e-11,1.182887e-10,1.709642e-10
4.547871e+00,1.168763e-10,7.284664e-11,8.569151e-11,1.174366e-10,1.712228e-10
4.548314e+00,1.153934e-10,7.249760e-11,8.342443e-11,1.167813e-10,1.713417e-10
4.548757e+00,1.140147e-10,7.228934e-11,8.087534e-11,1.163430e-10,1.713111e-10
4.549200e+00,1.127677e-10,7.225008e-11,7.809713e-11,1.161265e-10,1.711252e-10
4.549643e+00,1.116724e-10,7.238599e-11,7.514145e-11,1.161216e-10,1.707822e-10
4.550086e+00,1.107399e-10,7.270814e-11,7.206027e-11,1.163076e-10,1.702835e-10
4.550529e+00,1.099693e-10,7.324200e-11,6.891284e-11,1.166564e-10,1.696354e-10
4.550972e+00,1.093472e-10,7.400110e-11,6.576954e-11,1.171359e-10,1.688464e-10
4.551416e+00,1.088487e-10,7.493699e-11,6.271356e-11,1.177103e-10,1.679273e-10
4.551859e+00,1.084379e-10,7.591794e-11,5.984103e-11,1.183377e-10,1.668917e-10
4.552302e+00,1.080693e-10,7.676756e-11,5.725774e-11,1.189709e-10,1.657561e-10
4.552745e+00,1.076907e-10,7.736025e-11,5.507355e-11,1.195614e-10,1.645368e-10
4.553188e+00,1.072466e-10,7.771163e-11,5.339499e-11,1.200605e-10,1.632503e-10
4.553631e+00,1.066847e-10,7.797837e-11,5.231638e-11,1.204218e-10,1.619150e-10
4.554074e+00,1.059593e-10,7.834504e-11,5.190791e-11,1.206016e-10,1.605480e-10
4.554517e+00,1.050355e-10,7.885974e-11,5.220271e-11,1.205560e-10,1.591648e-10
4.554960e+00,1.038945e-10,7.934126e-11,5.318608e-11,1.202450e-10,1.577805e-10
4.555403e+00,1.025331e-10,7.944665e-11,5.479088e-11,1.196402e-10,1.564079e-10
4.555846e+00,1.009654e-10,7.888084e-11,5.690056e-11,1.187271e-10,1.550572e-10
4.556289e+00,9.922116e-11,7.760714e-11,5.935820e-11,1.175062e-10,1.537365e-10
4.556732e+00,9.734291e-11,7.590511e-11,6.198356e-11,1.159885e-10,1.524491e-10
4.557175e+00,9.538341e-11,7.421289e-11,6.459348e-11,1.141917e-10,1.511931e-10
4.557618e+00,9.340041e-11,7.285212e-11,6.702024e-11,1.121402e-10,1.499632e-10
4.558061e+00,9.145571e-11,7.183214e-11,6.912942e-11,1.098673e-10,1.487493e-10
4.558504e+00,8.961190e-11,7.087718e-11,7.083478e-11,1.074144e-10,1.475366e-10
4.558947e+00,8.792849e-11,6.966294e-11,7.210493e-11,1.048310e-10,1.463076e-10
4.559390e+00,8.646266e-11,6.807868e-11,7.296173e-11,1.021712e-10,1.450445e-10
4.559833e+00,8.526813e-11,6.632220e-11,7.347026e-11,9.949152e-11,1.437284e-10
4.560276e+00,8.439463e-11,6.475601e-11,7.372276e-11,9.685291e-11,1.423414e-10
4.560720e+00,8.388616e-11,6.364660e-11,7.381951e-11,9.432182e-11,1.408693e-10
4.561163e+00,8.378092e-11,6.299491e-11,7.384657e-11,9.196699e-11,1.392989e-10
4.561606e+00,8.411030e-11,6.259188e-11,7.385737e-11,8.985290e-11,1.376197e-10
4.562049e+00,8.489623e-11,6.224526e-11,7.386019e-11,8.803674e-11,1.358249e-10
4.562492e+00,8.615325e-11,6.196941e-11,7.381324e-11,8.656476e-11,1.339113e-10
4.562935e+00,8.788649e-11,6.197419e-11,7.363034e-11,8.547157e-11,1.318787e-10
4.563378e+00,9.009041e-11,6.245146e-11,7.319808e-11,8.478339e-11,1.297314e-10
4.563821e+00,9.275151e-11,6.335014e-11,7.240088e-11,8.451681e-11,1.274775e-10
4.564264e+00,9.584740e-11,6.434918e-11,7.114759e-11,8.467995e-11,1.251305e-10
4.564707e+00,9.934695e-11,6.508110e-11,6.939769e-11,8.527338e-11,1.227093e-10
4.565150e+00,1.032087e-10,6.543903e-11,6.717866e-11,8.628959e-11,1.202371e-10
4.565593e+00,1.073795e-10,6.570248e-11,6.459052e-11,8.771278e-11,1.177406e-10
4.566036e+00,1.117945e-10,6.635018e-11,6.179879e-11,8.951733e-11,1.152519e-10
4.566479e+00,1.163730e-10,6.767004e-11,5.901775e-11,9.166806e-11,1.128018e-10
4.566922e+00,1.210190e-10,6.947095e-11,5.648529e-11,9.411992e-11,1.104210e-10
4.567365e+00,1.256240e-10,7.114079e-11,5.443122e-11,9.682031e-11,1.081408e-10
4.567808e+00,1.300688e-10,7.204344e-11,5.304598e-11,9.971272e-11,1.059885e-10
4.568251e+00,1.342302e-10,7.197539e-11,5.245861e-11,1.027352e-10,1.039890e-10
4.568694e+00,1.379918e-10,7.134067e-11,5.272645e-11,1.058232e-10,1.021652e-10
4.569137e+00,1.412512e-10,7.089753e-11,5.383764e-11,1.089147e-10,1.005369e-10
4.569580e+00,1.439315e-10,7.124575e-11,5.572582e-11,1.119537e-10,9.912178e-11
4.570023e+00,1.459909e-10,7.242955e-11,5.828942e-11,1.148942e-10,9.793475e-11
4.570467e+00,1.474253e-10,7.393647e-11,6.140945e-11,1.176947e-10,9.698694e-11
4.570910e+00,1.482706e-10,7.508856e-11,6.496597e-11,1.203141e-10,9.628536e-11
4.571353e+00,1.485978e-10,7.553349e-11,6.885008e-11,1.227120e-10,9.583264e-11
4.571796e+00,1.485035e-10,7.548189e-11,7.297170e-11,1.248523e-10,9.562581e-11
4.572239e+00,1.480988e-10,7.553526e-11,7.726192e-11,1.267088e-10,9.565556e-11
4.572682e+00,1.474954e-10,7.625389e-11,8.166635e-11,1.282658e-10,9.590741e-11
4.573125e+00,1.467910e-10,7.778957e-11,8.613186e-11,1.295154e-10,9.636105e-11
4.573568e+00,1.460574e-10,7.983505e-11,9.058874e-11,1.304544e-10,9.699174e-11
4.574011e+00,1.453355e-10,8.189362e-11,9.493615e-11,1.310876e-10,9.777217e-11
4.574454e+00,1.446316e-10,8.363585e-11,9.903699e-11,1.314330e-10,9.867235e-11
4.574897e+00,1.439189e-10,8.508492e-11,1.027217e-10,1.315198e-10,9.966122e-11
4.575340e+00,1.431461e-10,8.651992e-11,1.058029e-10,1.313835e-10,1.007080e-10
4.575783e+00,1.422444e-10,8.821274e-11,1.080947e-10,1.310599e-10,1.017823e-10
4.576226e+00,1.411398e-10,9.021532e-11,1.094335e-10,1.305773e-10,1.028552e-10
4.576669e+00,1.397646e-10,9.234522e-11,1.097009e-10,1.299586e-10,1.038994e-10
4.577112e+00,1.380641e-10,9.434813e-11,1.088427e-10,1.292303e-10,1.048894e-10
4.577555e+00,1.360042e-10,9.608088e-11,1.068858e-10,1.284236e-10,1.058026e-10
4.577998e+00,1.335763e-10,9.757573e-11,1.039432e-10,1.275682e-10,1.066194e-10
4.578441e+00,1.307973e-10,9.895365e-11,1.002029e-10,1.266900e-10,1.073224e-10
4.578884e+00,1.277091e-10,1.002855e-10,9.590725e-11,1.258109e-10,1.078980e-10
4.579327e+00,1.243766e-10,1.015188e-10,9.132697e-11,1.249478e-10,1.083361e-10
4.579771e+00,1.208837e-10,1.025238e-10,8.672760e-11,1.241135e-10,1.086305e-10
4.580214e+00,1.173278e-10,1.032011e-10,8.234426e-11,1.233192e-10,1.087784e-10
4.580657e+00,1.138112e-10,1.035589e-10,7.836462e-11,1.225666e-10,1.087808e-10
4.581100e+00,1.104359e-10,1.036993e-10,7.491755e-11,1.218416e-10,1.086433e-10
4.581543e+00,1.072975e-10,1.037334e-10,7.206914e-11,1.211185e-10,1.083739e-10
4.581986e+00,1.044766e-10,1.037031e-10,6.982446e-11,1.203667e-10,1.079824e-10
4.582429e+00,1.020322e-10,1.035629e-10,6.813746e-11,1.195574e-10,1.074809e-10
4.582872e+00,9.999713e-11,1.032244e-10,6.692586e-11,1.186659e-10,1.068828e-10
4.583315e+00,9.837368e-11,1.026180e-10,6.608684e-11,1.176680e-10,1.062033e-10
4.583758e+00,9.713428e-11,1.017260e-10,6.551696e-11,1.165381e-10,1.054583e-10
4.584201e+00,9.622750e-11,1.005731e-10,6.512913e-11,1.152489e-10,1.046622e-10
4.584644e+00,9.558268e-11,9.919548e-11,6.485849e-11,1.137765e-10,1.038303e-10
4.585087e+00,9.511602e-11,9.761875e-11,6.466352e-11,1.121073e-10,1.029774e-10
4.585530e+00,9.474256e-11,9.585184e-11,6.452406e-11,1.102316e-10,1.021166e-10
4.585973e+00,9.438682e-11,9.389240e-11,6.443236e-11,1.081417e-10,1.012604e-10
4.586416e+00,9.398848e-11,9.172989e-11,6.438135e-11,1.058352e-10,1.004188e-10
4.586859e+00,9.350666e-11,8.935332e-11,6.435361e-11,1.033163e-10,9.959826e-11
4.587302e+00,9.292256e-11,8.676405e-11,6.431363e-11,1.006020e-10,9.880268e-11
4.587745e+00,9.223619e-11,8.399618e-11,6.420466e-11,9.772530e-11,9.803077e-11
4.588188e+00,9.146186e-11,8.112714e-11,6.395420e-11,9.472865e-11,9.727735e-11
4.588631e+00,9.062182e-11,7.826041e-11,6.348655e-11,9.165848e-11,9.653412e-11
4.589074e+00,8.973742e-11,7.548796e-11,6.273785e-11,8.856335e-11,9.578872e-11
4.589518e+00,8.882633e-11,7.285390e-11,6.167353e-11,8.549007e-11,9.502732e-11
4.589961e+00,8.789900e-11,7.035540e-11,6.030229e-11,8.248309e-11,9.423559e-11
4.590404e+00,8.695759e-11,6.797724e-11,5.868310e-11,7.958579e-11,9.340137e-11
4.590847e+00,8.599922e-11,6.573807e-11,5.692409e-11,7.683592e-11,9.251506e-11
4.591290e+00,8.501789e-11,6.370449e-11,5.517416e-11,7.426381e-11,9.156940e-11
4.591733e+00,8.401071e-11,6.195829e-11,5.360704e-11,7.189224e-11,9.056156e-11
4.592176e+00,8.298318e-11,6.054473e-11,5.240019e-11,6.973879e-11,8.949161e-11
4.592619e+00,8.194986e-11,5.944484e-11,5.171367e-11,6.781814e-11,8.836294e-11
4.593062e+00,8.093566e-11,5.859826e-11,5.167018e-11,6.614051e-11,8.718288e-11
4.593505e+00,7.997600e-11,5.795395e-11,5.234207e-11,6.471111e-11,8.596059e-11
4.593948e+00,7.911251e-11,5.751197e-11,5.374430e-11,6.352901e-11,8.470623e-11
4.594391e+00,7.838955e-11,5.730896e-11,5.583005e-11,6.258578e-11,8.343162e-11
4.594834e+00,7.785111e-11,5.736179e-11,5.849556e-11,6.186816e-11,8.215043e-11
4.595277e+00,7.753578e-11,5.762325e-11,6.159034e-11,6.136020e-11,8.087706e-11
4.595720e+00,7.747379e-11,5.799035e-11,6.493196e-11,6.104478e-11,7.962589e-11
4.596163e+00,7.768708e-11,5.836269e-11,6.832863e-11,6.090635e-11,7.841070e-11
4.596606e+00,7.818793e-11,5.870579e-11,7.160207e-11,6.093047e-11,7.724403e-11
4.597049e+00,7.897667e-11,5.906224e-11,7.460924e-11,6.110421e-11,7.613690e-11
4.597492e+00,8.004234e-11,5.948777e-11,7.725728e-11,6.141588e-11,7.509827e-11
4.597935e+00,8.136097e-11,5.997840e-11,7.950756e-11,6.185376e-11,7.413287e-11
4.598378e+00,8.289351e-11,6.044577e-11,8.137342e-11,6.240602e-11,7.324278e-11
4.598821e+00,8.458747e-11,6.077452e-11,8.290830e-11,6.305914e-11,7.242684e-11
4.599265e+00,8.637527e-11,6.092393e-11,8.419055e-11,6.379705e-11,7.168045e-11
4.599708e+00,8.817454e-11,6.098563e-11,8.530780e-11,6.459868e-11,7.099899e-11
4.600151e+00,8.989483e-11,6.114566e-11,8.633861e-11,6.543721e-11,7.037622e-11
4.600594e+00,9.144157e-11,6.156356e-11,8.733783e-11,6.628199e-11,6.980543e-11
4.601037e+00,9.272334e-11,6.225962e-11,8.832865e-11,6.710244e-11,6.928171e-11
4.601480e+00,9.366234e-11,6.309632e-11,8.930094e-11,6.787044e-11,6.880052e-11
4.601923e+00,9.420064e-11,6.387996e-11,9.021958e-11,6.856035e-11,6.835874e-11
4.602366e+00,9.430803e-11,6.450695e-11,9.103619e-11,6.914979e-11,6.795422e-11
4.602809e+00,9.398912e-11,6.504870e-11,9.170217e-11,6.961886e-11,6.758557e-11
4.603252e+00,9.328094e-11,6.570963e-11,9.217871e-11,6.994959e-11,6.725198e-11
4.603695e+00,9.225112e-11,6.668351e-11,9.243940e-11,7.013214e-11,6.695300e-11
4.604138e+00,9.099400e-11,6.801202e-11,9.247249e-11,7.016712e-11,6.668977e-11
4.604581e+00,8.961846e-11,6.954332e-11,9.228072e-11,7.006139e-11,6.646522e-11
4.605024e+00,8.824106e-11,7.102564e-11,9.187821e-11,6.982887e-11,6.628364e-11
4.605467e+00,8.697620e-11,7.226500e-11,9.128671e-11,6.949017e-11,6.615076e-11
4.605910e+00,8.592397e-11,7.323980e-11,9.052728e-11,6.907145e-11,6.607511e-11
4.606353e+00,8.516669e-11,7.409530e-11,8.961100e-11,6.860821e-11,6.606683e-11
4.606796e+00,8.476554e-11,7.503420e-11,8.853219e-11,6.814385e-11,6.613711e-11
4.607239e+00,8.475718e-11,7.617842e-11,8.726554e-11,6.772285e-11,6.629709e-11
4.607682e+00,8.515716e-11,7.749316e-11,8.577168e-11,6.738476e-11,6.655712e-11
4.608125e+00,8.596145e-11,7.882070e-11,8.400821e-11,6.716213e-11,6.692676e-11
4.608569e+00,8.715023e-11,7.998330e-11,8.194084e-11,6.708225e-11,6.741261e-11
4.609012e+00,8.869366e-11,8.089168e-11,7.955599e-11,6.716718e-11,6.801833e-11
4.609455e+00,9.055423e-11,8.158649e-11,7.687150e-11,6.743101e-11,6.874482e-11
4.609898e+00,9.269082e-11,8.219854e-11,7.393973e-11,6.787658e-11,6.958887e-11
4.610341e+00,9.506155e-11,8.286652e-11,7.084636e-11,6.849329e-11,7.054413e-11
4.610784e+00,9.762658e-11,8.366696e-11,6.770401e-11,6.926116e-11,7.160171e-11
4.611227e+00,1.003494e-10,8.459144e-11,6.463979e-11,7.015500e-11,7.274810e-11
4.611670e+00,1.031966e-10,8.557413e-11,6.177989e-11,7.114532e-11,7.396648e-11
4.612113e+00,1.061387e-10,8.654378e-11,5.923266e-11,7.219942e-11,7.523790e-11
4.612556e+00,1.091483e-10,8.745841e-11,5.707329e-11,7.328196e-11,7.653882e-11
4.612999e+00,1.121995e-10,8.831390e-11,5.533559e-11,7.435431e-11,7.784263e-11
4.613442e+00,1.152656e-10,8.912383e-11,5.400907e-11,7.537989e-11,7.912079e-11
4.613885e+00,1.183140e-10,8.989504e-11,5.304194e-11,7.632971e-11,8.034188e-11
4.614328e+00,1.213041e-10,9.061537e-11,5.235114e-11,7.718085e-11,8.147288e-11
4.614771e+00,1.241850e-10,9.125660e-11,5.183684e-11,7.791685e-11,8.248220e-11
4.615214e+00,1.268939e-10,9.178415e-11,5.139860e-11,7.852791e-11,8.334024e-11
4.615657e+00,1.293576e-10,9.216120e-11,5.095222e-11,7.901125e-11,8.401974e-11
4.616100e+00,1.314948e-10,9.235134e-11,5.044444e-11,7.937388e-11,8.449832e-11
4.616543e+00,1.332217e-10,9.231387e-11,4.986076e-11,7.963100e-11,8.475973e-11
4.616986e+00,1.344593e-10,9.200969e-11,4.922860e-11,7.980313e-11,8.479451e-11
4.617429e+00,1.351402e-10,9.141993e-11,4.861681e-11,7.991381e-11,8.459965e-11
4.617872e+00,1.352160e-10,9.056326e-11,4.812686e-11,7.998599e-11,8.417833e-11
4.618316e+00,1.346629e-10,8.949264e-11,4.787777e-11,8.004255e-11,8.354162e-11
4.618759e+00,1.334864e-10,8.827403e-11,4.798798e-11,8.010887e-11,8.270622e-11
4.619202e+00,1.317193e-10,8.695933e-11,4.855383e-11,8.020789e-11,8.169336e-11
4.619645e+00,1.294192e-10,8.556627e-11,4.963046e-11,8.035492e-11,8.052981e-11
4.620088e+00,1.266653e-10,8.409200e-11,5.122308e-11,8.056106e-11,7.924561e-11
4.620531e+00,1.235505e-10,8.254505e-11,5.328806e-11,8.083296e-11,7.787371e-11
4.620974e+00,1.201718e-10,8.097024e-11,5.574514e-11,8.117252e-11,7.645000e-11
4.621417e+00,1.166241e-10,7.943891e-11,5.849688e-11,8.157812e-11,7.501178e-11
4.621860e+00,1.129950e-10,7.800866e-11,6.144678e-11,8.204078e-11,7.359744e-11
4.622303e+00,1.093581e-10,7.668384e-11,6.451450e-11,8.254539e-11,7.224400e-11
4.622746e+00,1.057718e-10,7.541534e-11,6.764530e-11,8.307289e-11,7.098663e-11
4.623189e+00,1.022803e-10,7.415182e-11,7.081439e-11,8.360016e-11,6.985770e-11
4.623632e+00,9.891505e-11,7.290535e-11,7.402420e-11,8.410266e-11,6.888471e-11
4.624075e+00,9.569690e-11,7.177616e-11,7.729440e-11,8.455490e-11,6.809002e-11
4.624518e+00,9.263865e-11,7.089728e-11,8.064718e-11,8.493041e-11,6.749020e-11
4.624961e+00,8.975039e-11,7.033296e-11,8.408839e-11,8.520267e-11,6.709466e-11
4.625404e+00,8.704113e-11,6.999755e-11,8.759083e-11,8.534866e-11,6.690622e-11
4.625847e+00,8.451943e-11,6.967343e-11,9.108344e-11,8.535051e-11,6.692278e-11
4.626290e+00,8.219573e-11,6.913426e-11,9.445198e-11,8.519541e-11,6.713742e-11
4.626733e+00,8.008289e-11,6.829503e-11,9.755016e-11,8.487574e-11,6.753812e-11
4.627176e+00,7.819382e-11,6.728263e-11,1.002141e-10,8.438807e-11,6.810808e-11
4.627620e+00,7.654180e-11,6.635875e-11,1.022818e-10,8.373356e-11,6.882779e-11
4.628063e+00,7.514017e-11,6.574269e-11,1.036152e-10,8.291792e-11,6.967470e-11
4.628506e+00,7.400008e-11,6.544491e-11,1.041225e-10,8.195355e-11,7.062319e-11
4.628949e+00,7.313012e-11,6.523998e-11,1.037782e-10,8.085935e-11,7.164540e-11
4.629392e+00,7.253483e-11,6.480857e-11,1.026374e-10,7.965829e-11,7.271211e-11
4.629835e+00,7.221432e-11,6.395442e-11,1.008377e-10,7.837796e-11,7.379428e-11
4.630278e+00,7.216399e-11,6.274410e-11,9.858528e-11,7.704998e-11,7.486291e-11
4.630721e+00,7.237473e-11,6.147277e-11,9.612798e-11,7.570723e-11,7.589122e-11
4.631164e+00,7.283472e-11,6.048397e-11,9.372290e-11,7.438341e-11,7.685800e-11
4.631607e+00,7.352919e-11,5.995986e-11,9.160325e-11,7.311407e-11,7.774644e-11
4.632050e+00,7.444074e-11,5.983425e-11,8.994952e-11,7.193321e-11,7.854408e-11
4.632493e+00,7.555228e-11,5.987516e-11,8.887108e-11,7.087067e-11,7.924348e-11
4.632936e+00,7.684904e-11,5.986987e-11,8.839883e-11,6.995102e-11,7.984118e-11
4.633379e+00,7.831625e-11,5.977476e-11,8.848679e-11,6.919160e-11,8.033662e-11
4.633822e+00,7.993906e-11,5.973171e-11,8.902591e-11,6.860633e-11,8.073181e-11
4.634265e+00,8.170441e-11,5.995782e-11,8.986658e-11,6.820820e-11,8.102915e-11
4.634708e+00,8.359743e-11,6.060029e-11,9.084534e-11,6.800727e-11,8.123107e-11
4.635151e+00,8.559851e-11,6.166897e-11,9.181039e-11,6.801008e-11,8.134054e-11
4.635594e+00,8.768482e-11,6.307496e-11,9.264288e-11,6.821770e-11,8.135934e-11
4.636037e+00,8.982834e-11,6.473082e-11,9.327213e-11,6.862533e-11,8.129027e-11
4.636480e+00,9.199453e-11,6.661688e-11,9.367708e-11,6.922703e-11,8.113626e-11
4.636923e+00,9.414437e-11,6.876616e-11,9.388103e-11,7.001713e-11,8.089999e-11
4.637367e+00,9.623793e-11,7.119244e-11,9.394159e-11,7.098763e-11,8.058644e-11
4.637810e+00,9.823610e-11,7.383396e-11,9.393585e-11,7.212434e-11,8.020010e-11
4.638253e+00,1.001022e-10,7.656949e-11,9.394638e-11,7.340614e-11,7.974520e-11
4.638696e+00,1.018072e-10,7.929066e-11,9.404661e-11,7.481109e-11,7.922643e-11
4.639139e+00,1.033335e-10,8.197205e-11,9.428560e-11,7.631933e-11,7.864818e-11
4.639582e+00,1.046721e-10,8.466898e-11,9.467939e-11,7.791273e-11,7.801568e-11
4.640025e+00,1.058250e-10,8.744329e-11,9.520537e-11,7.957164e-11,7.733451e-11
4.640468e+00,1.068048e-10,9.026912e-11,9.580369e-11,8.127021e-11,7.661013e-11
4.640911e+00,1.076310e-10,9.300136e-11,9.639042e-11,8.297664e-11,7.584928e-11
4.641354e+00,1.083271e-10,9.543604e-11,9.687255e-11,8.465735e-11,7.506124e-11
4.641797e+00,1.089183e-10,9.741699e-11,9.716638e-11,8.628133e-11,7.425620e-11
4.642240e+00,1.094290e-10,9.891875e-11,9.721131e-11,8.781761e-11,7.344540e-11
4.642683e+00,1.098806e-10,1.000411e-10,9.697380e-11,8.923305e-11,7.264183e-11
4.643126e+00,1.102896e-10,1.009253e-10,9.644689e-11,9.049444e-11,7.185881e-11
4.643569e+00,1.106692e-10,1.016540e-10,9.564446e-11,9.157084e-11,7.110913e-11
4.644012e+00,1.110273e-10,1.022098e-10,9.459437e-11,9.243953e-11,7.040539e-11
4.644455e+00,1.113678e-10,1.025121e-10,9.333221e-11,9.309073e-11,6.976005e-11
4.644898e+00,1.116915e-10,1.024981e-10,9.189750e-11,9.352615e-11,6.918448e-11
4.645341e+00,1.119946e-10,1.021853e-10,9.033076e-11,9.375525e-11,6.868918e-11
4.645784e+00,1.122694e-10,1.016683e-10,8.867035e-11,9.379492e-11,6.828357e-11
4.646227e+00,1.125051e-10,1.010647e-10,8.695135e-11,9.367075e-11,6.797724e-11
4.646671e+00,1.126856e-10,1.004506e-10,8.520885e-11,9.341746e-11,6.778074e-11
4.647114e+00,1.127922e-10,9.984184e-11,8.348436e-11,9.307953e-11,6.770288e-11
4.647557e+00,1.128040e-10,9.922259e-11,8.183072e-11,9.270685e-11,6.775221e-11
4.648000e+00,1.126975e-10,9.859757e-11,8.031284e-11,9.234923e-11,6.793760e-11
4.648443e+00,1.124497e-10,9.802368e-11,7.900506e-11,9.205587e-11,6.826561e-11
4.648886e+00,1.120400e-10,9.759169e-11,7.798532e-11,9.187418e-11,6.874090e-11
4.649329e+00,1.114502e-10,9.737321e-11,7.732866e-11,9.184890e-11,6.936556e-11
4.649772e+00,1.106701e-10,9.737028e-11,7.710421e-11,9.202148e-11,7.013757e-11
4.650215e+00,1.096961e-10,9.750536e-11,7.737143e-11,9.242417e-11,7.105146e-11
4.650658e+00,1.085318e-10,9.765784e-11,7.817541e-11,9.307546e-11,7.209822e-11
