k_s_per_km,kPk_pi_0,kPk_pi_1,kPk_pi_2,kPk_pi_n1,kPk_pi_n2
1.955164e+00,3.958987e-11,5.399572e-11,2.048286e-11,8.895843e-11,7.424015e-11
1.955607e+00,4.002096e-11,5.526399e-11,2.075945e-11,8.864978e-11,7.438887e-11
1.956050e+00,4.054343e-11,5.650021e-11,2.113836e-11,8.832723e-11,7.464961e-11
1.956493e+00,4.114699e-11,5.768132e-11,2.158155e-11,8.801325e-11,7.502598e-11
1.956936e+00,4.182063e-11,5.878545e-11,2.200670e-11,8.772103e-11,7.549950e-11
1.957379e+00,4.255167e-11,5.979290e-11,2.235662e-11,8.745690e-11,7.603198e-11
1.957822e+00,4.332418e-11,6.068771e-11,2.263849e-11,8.722536e-11,7.659342e-11
1.958265e+00,4.411817e-11,6.145690e-11,2.289724e-11,8.703279e-11,7.717880e-11
1.958708e+00,4.490873e-11,6.209217e-11,2.315079e-11,8.688863e-11,7.779348e-11
1.959151e+00,4.566754e-11,6.259152e-11,2.335880e-11,8.680333e-11,7.842534e-11
1.959594e+00,4.636387e-11,6.295859e-11,2.345745e-11,8.678335e-11,7.904207e-11
1.960037e+00,4.696418e-11,6.320254e-11,2.341777e-11,8.682524e-11,7.961995e-11
1.960480e+00,4.743697e-11,6.333658e-11,2.326576e-11,8.691207e-11,8.017212e-11
1.960923e+00,4.775457e-11,6.337468e-11,2.304816e-11,8.701548e-11,8.074258e-11
1.961366e+00,4.789520e-11,6.333093e-11,2.278317e-11,8.710181e-11,8.135823e-11
1.961809e+00,4.784660e-11,6.321909e-11,2.244798e-11,8.713891e-11,8.198115e-11
1.962252e+00,4.760559e-11,6.305248e-11,2.201265e-11,8.710262e-11,8.251759e-11
1.962695e+00,4.717978e-11,6.284268e-11,2.147952e-11,8.697922e-11,8.288970e-11
1.963139e+00,4.658651e-11,6.259982e-11,2.088606e-11,8.676325e-11,8.310747e-11
1.963582e+00,4.585167e-11,6.233176e-11,2.027046e-11,8.645175e-11,8.326348e-11
1.964025e+00,4.500866e-11,6.204256e-11,1.964161e-11,8.603883e-11,8.344556e-11
1.964468e+00,4.409504e-11,6.173387e-11,1.898448e-11,8.551402e-11,8.365010e-11
1.964911e+00,4.314985e-11,6.140407e-11,1.829033e-11,8.486439e-11,8.378868e-11
1.965354e+00,4.221116e-11,6.104881e-11,1.757927e-11,8.407976e-11,8.378273e-11
1.965797e+00,4.131482e-11,6.066390e-11,1.689018e-11,8.316055e-11,8.364994e-11
1.966240e+00,4.049280e-11,6.024509e-11,1.625118e-11,8.212150e-11,8.350231e-11
1.966683e+00,3.977073e-11,5.978717e-11,1.566563e-11,8.098971e-11,8.345432e-11
1.967126e+00,3.916841e-11,5.928414e-11,1.512301e-11,7.979972e-11,8.353123e-11
1.967569e+00,3.869922e-11,5.872944e-11,1.461910e-11,7.858583e-11,8.367229e-11
1.968012e+00,3.836814e-11,5.811646e-11,1.416631e-11,7.737382e-11,8.382287e-11
1.968455e+00,3.817403e-11,5.743930e-11,1.378201e-11,7.617674e-11,8.401393e-11
1.968898e+00,3.810947e-11,5.669437e-11,1.347225e-11,7.499635e-11,8.433792e-11
1.969341e+00,3.816047e-11,5.588197e-11,1.322677e-11,7.382758e-11,8.485024e-11
1.969784e+00,3.830873e-11,5.500724e-11,1.302724e-11,7.266310e-11,8.550805e-11
1.970227e+00,3.853301e-11,5.407994e-11,1.286126e-11,7.149772e-11,8.621030e-11
1.970670e+00,3.881052e-11,5.311439e-11,1.272614e-11,7.032886e-11,8.689241e-11
1.971113e+00,3.911901e-11,5.212974e-11,1.262524e-11,6.915375e-11,8.757068e-11
1.971556e+00,3.943925e-11,5.114965e-11,1.256032e-11,6.796738e-11,8.829405e-11
1.971999e+00,3.975631e-11,5.020323e-11,1.252728e-11,6.675793e-11,8.905471e-11
1.972443e+00,4.006036e-11,4.932328e-11,1.252099e-11,6.550898e-11,8.975484e-11
1.972886e+00,4.034662e-11,4.854343e-11,1.253884e-11,6.420467e-11,9.028016e-11
1.973329e+00,4.061571e-11,4.789635e-11,1.258286e-11,6.283349e-11,9.059967e-11
1.973772e+00,4.087186e-11,4.740969e-11,1.265851e-11,6.139658e-11,9.077946e-11
1.974215e+00,4.112073e-11,4.710338e-11,1.277037e-11,5.990762e-11,9.090648e-11
1.974658e+00,4.136815e-11,4.698921e-11,1.292263e-11,5.838942e-11,9.101274e-11
1.975101e+00,4.161835e-11,4.707008e-11,1.311924e-11,5.686991e-11,9.107276e-11
1.975544e+00,4.187276e-11,4.734074e-11,1.336501e-11,5.537538e-11,9.105766e-11
1.975987e+00,4.212966e-11,4.779001e-11,1.366480e-11,5.392675e-11,9.097361e-11
1.976430e+00,4.238438e-11,4.840087e-11,1.401995e-11,5.253936e-11,9.084515e-11
1.976873e+00,4.263072e-11,4.915176e-11,1.443253e-11,5.122534e-11,9.067366e-11
1.977316e+00,4.286340e-11,5.001942e-11,1.491000e-11,4.999775e-11,9.043290e-11
1.977759e+00,4.307831e-11,5.098073e-11,1.546501e-11,4.887408e-11,9.011069e-11
1.978202e+00,4.327457e-11,5.201534e-11,1.610757e-11,4.787737e-11,8.973707e-11
1.978645e+00,4.345759e-11,5.310716e-11,1.683361e-11,4.703293e-11,8.935011e-11
1.979088e+00,4.363642e-11,5.424437e-11,1.762702e-11,4.636324e-11,8.893551e-11
1.979531e+00,4.382428e-11,5.541893e-11,1.847397e-11,4.588278e-11,8.842877e-11
1.979974e+00,4.403993e-11,5.662469e-11,1.937141e-11,4.559432e-11,8.778699e-11
1.980417e+00,4.430305e-11,5.785509e-11,2.031950e-11,4.548789e-11,8.704204e-11
1.980860e+00,4.463313e-11,5.910178e-11,2.130241e-11,4.554339e-11,8.627682e-11
1.981303e+00,4.504977e-11,6.035473e-11,2.227895e-11,4.573554e-11,8.555848e-11
1.981746e+00,4.556802e-11,6.160188e-11,2.320284e-11,4.603751e-11,8.491104e-11
1.982190e+00,4.619763e-11,6.282970e-11,2.405141e-11,4.642179e-11,8.434138e-11
1.982633e+00,4.694386e-11,6.402394e-11,2.483150e-11,4.686084e-11,8.386293e-11
1.983076e+00,4.780515e-11,6.516884e-11,2.555558e-11,4.732730e-11,8.348734e-11
1.983519e+00,4.877220e-11,6.624739e-11,2.620936e-11,4.779178e-11,8.320748e-11
1.983962e+00,4.982980e-11,6.724293e-11,2.675125e-11,4.822327e-11,8.301008e-11
1.984405e+00,5.095686e-11,6.813967e-11,2.715009e-11,4.859259e-11,8.289806e-11
1.984848e+00,5.212666e-11,6.892365e-11,2.742031e-11,4.887491e-11,8.287701e-11
1.985291e+00,5.330780e-11,6.958311e-11,2.761370e-11,4.905246e-11,8.291068e-11
1.985734e+00,5.446644e-11,7.010847e-11,2.777222e-11,4.911748e-11,8.291236e-11
1.986177e+00,5.556798e-11,7.049105e-11,2.789161e-11,4.907168e-11,8.281232e-11
1.986620e+00,5.657891e-11,7.072203e-11,2.793803e-11,4.892352e-11,8.262945e-11
1.987063e+00,5.747068e-11,7.079169e-11,2.789910e-11,4.868557e-11,8.243997e-11
1.987506e+00,5.821988e-11,7.069005e-11,2.781593e-11,4.837195e-11,8.226394e-11
1.987949e+00,5.880892e-11,7.040840e-11,2.776020e-11,4.799632e-11,8.201441e-11
1.988392e+00,5.922911e-11,6.993990e-11,2.777552e-11,4.757129e-11,8.158730e-11
1.988835e+00,5.948005e-11,6.928000e-11,2.784754e-11,4.710949e-11,8.099223e-11
1.989278e+00,5.956800e-11,6.842756e-11,2.793623e-11,4.662393e-11,8.037124e-11
1.989721e+00,5.950495e-11,6.738555e-11,2.803449e-11,4.612788e-11,7.987536e-11
1.990164e+00,5.930670e-11,6.616006e-11,2.818991e-11,4.563500e-11,7.953263e-11
1.990607e+00,5.899091e-11,6.476154e-11,2.846461e-11,4.515760e-11,7.924461e-11
1.991050e+00,5.857493e-11,6.320575e-11,2.887441e-11,4.470537e-11,7.890467e-11
1.991494e+00,5.807462e-11,6.151409e-11,2.937119e-11,4.428730e-11,7.850065e-11
1.991937e+00,5.750336e-11,5.971449e-11,2.988735e-11,4.391053e-11,7.810122e-11
1.992380e+00,5.687198e-11,5.783925e-11,3.039583e-11,4.358082e-11,7.777099e-11
1.992823e+00,5.619017e-11,5.592400e-11,3.092092e-11,4.330507e-11,7.751507e-11
1.993266e+00,5.546685e-11,5.400632e-11,3.148998e-11,4.309157e-11,7.728530e-11
1.993709e+00,5.471059e-11,5.212302e-11,3.207838e-11,4.294948e-11,7.700694e-11
1.994152e+00,5.393090e-11,5.031121e-11,3.260808e-11,4.288835e-11,7.660162e-11
1.994595e+00,5.313961e-11,4.860751e-11,3.300555e-11,4.291792e-11,7.602614e-11
1.995038e+00,5.235136e-11,4.704461e-11,3.325736e-11,4.304652e-11,7.530492e-11
1.995481e+00,5.158253e-11,4.565057e-11,3.340597e-11,4.328016e-11,7.451064e-11
1.995924e+00,5.085056e-11,4.444822e-11,3.348949e-11,4.362333e-11,7.369561e-11
1.996367e+00,5.017369e-11,4.345243e-11,3.348954e-11,4.407942e-11,7.284450e-11
1.996810e+00,4.957058e-11,4.266900e-11,3.334536e-11,4.465024e-11,7.190942e-11
1.997253e+00,4.905911e-11,4.209542e-11,3.301872e-11,4.533481e-11,7.088669e-11
1.997696e+00,4.865432e-11,4.172239e-11,3.254283e-11,4.612932e-11,6.984341e-11
1.998139e+00,4.836883e-11,4.153516e-11,3.200042e-11,4.702638e-11,6.886663e-11
1.998582e+00,4.821108e-11,4.151470e-11,3.145204e-11,4.801346e-11,6.799470e-11
1.999025e+00,4.818368e-11,4.163838e-11,3.088969e-11,4.907440e-11,6.721012e-11
1.999468e+00,4.828462e-11,4.188040e-11,3.026298e-11,5.019081e-11,6.649577e-11
1.999911e+00,4.850473e-11,4.221282e-11,2.955217e-11,5.134337e-11,6.587391e-11
2.000354e+00,4.882808e-11,4.260707e-11,2.881064e-11,5.251497e-11,6.538707e-11
2.000797e+00,4.923369e-11,4.303512e-11,2.813184e-11,5.369213e-11,6.505758e-11
2.001241e+00,4.969481e-11,4.347136e-11,2.757289e-11,5.486426e-11,6.488270e-11
2.001684e+00,5.018096e-11,4.389355e-11,2.711313e-11,5.602271e-11,6.486049e-11
2.002127e+00,5.066149e-11,4.428233e-11,2.669172e-11,5.716020e-11,6.500351e-11
2.002570e+00,5.110707e-11,4.462137e-11,2.628125e-11,5.826983e-11,6.532667e-11
2.003013e+00,5.149311e-11,4.489716e-11,2.592339e-11,5.934335e-11,6.583977e-11
2.003456e+00,5.180158e-11,4.510078e-11,2.568956e-11,6.037191e-11,6.655519e-11
2.003899e+00,5.202150e-11,4.522888e-11,2.560458e-11,6.134834e-11,6.748447e-11
2.004342e+00,5.215170e-11,4.528398e-11,2.561800e-11,6.226750e-11,6.862272e-11
2.004785e+00,5.219839e-11,4.527547e-11,2.565146e-11,6.312783e-11,6.994671e-11
2.005228e+00,5.217331e-11,4.521797e-11,2.567177e-11,6.393039e-11,7.143469e-11
2.005671e+00,5.209218e-11,4.512858e-11,2.571682e-11,6.467634e-11,7.307871e-11
2.006114e+00,5.197093e-11,4.502382e-11,2.584384e-11,6.536559e-11,7.486413e-11
2.006557e+00,5.182439e-11,4.491738e-11,2.605824e-11,6.599516e-11,7.673987e-11
2.007000e+00,5.166379e-11,4.481822e-11,2.630119e-11,6.655933e-11,7.862353e-11
2.007443e+00,5.149512e-11,4.472863e-11,2.650692e-11,6.704962e-11,8.044277e-11
2.007886e+00,5.131968e-11,4.464375e-11,2.666777e-11,6.745774e-11,8.217217e-11
2.008329e+00,5.113465e-11,4.455118e-11,2.683522e-11,6.777839e-11,8.382409e-11
2.008772e+00,5.093445e-11,4.443029e-11,2.705584e-11,6.801074e-11,8.540722e-11
2.009215e+00,5.071305e-11,4.425467e-11,2.731274e-11,6.816106e-11,8.690790e-11
2.009658e+00,5.046618e-11,4.399573e-11,2.753770e-11,6.823949e-11,8.830381e-11
2.010101e+00,5.019181e-11,4.362549e-11,2.767885e-11,6.825600e-11,8.957351e-11
2.010545e+00,4.989064e-11,4.312221e-11,2.774821e-11,6.821905e-11,9.069194e-11
2.010988e+00,4.956756e-11,4.247469e-11,2.780025e-11,6.813371e-11,9.164509e-11
2.011431e+00,4.923159e-11,4.168395e-11,2.786563e-11,6.800114e-11,9.246842e-11
2.011874e+00,4.889395e-11,4.076275e-11,2.791645e-11,6.781855e-11,9.325137e-11
2.012317e+00,4.856727e-11,3.973458e-11,2.790175e-11,6.758329e-11,9.407194e-11
2.012760e+00,4.826395e-11,3.863244e-11,2.780999e-11,6.729545e-11,9.491400e-11
2.013203e+00,4.799564e-11,3.749501e-11,2.769146e-11,6.695684e-11,9.567081e-11
2.013646e+00,4.777314e-11,3.636350e-11,2.761634e-11,6.657136e-11,9.625207e-11
2.014089e+00,4.760381e-11,3.527886e-11,2.761629e-11,6.614204e-11,9.667554e-11
2.014532e+00,4.749010e-11,3.427858e-11,2.767184e-11,6.566802e-11,9.703467e-11
2.014975e+00,4.743072e-11,3.339347e-11,2.775237e-11,6.514351e-11,9.738113e-11
2.015418e+00,4.741898e-11,3.264513e-11,2.786219e-11,6.455890e-11,9.766499e-11
2.015861e+00,4.744314e-11,3.204476e-11,2.804275e-11,6.390366e-11,9.779432e-11
2.016304e+00,4.748658e-11,3.159358e-11,2.833063e-11,6.317141e-11,9.771826e-11
2.016747e+00,4.752760e-11,3.128402e-11,2.871912e-11,6.236382e-11,9.743968e-11
2.017190e+00,4.754356e-11,3.110160e-11,2.915993e-11,6.149130e-11,9.697759e-11
2.017633e+00,4.751191e-11,3.102694e-11,2.959964e-11,6.057176e-11,9.636230e-11
2.018076e+00,4.741206e-11,3.103638e-11,3.001149e-11,5.962717e-11,9.566709e-11
2.018519e+00,4.722909e-11,3.110279e-11,3.039262e-11,5.867904e-11,9.499083e-11
2.018962e+00,4.695546e-11,3.119537e-11,3.073830e-11,5.774364e-11,9.437853e-11
2.019405e+00,4.659252e-11,3.128092e-11,3.101951e-11,5.683061e-11,9.378621e-11
2.019848e+00,4.615025e-11,3.132666e-11,3.118711e-11,5.594569e-11,9.315761e-11
2.020292e+00,4.564584e-11,3.130094e-11,3.119781e-11,5.509395e-11,9.252549e-11
2.020735e+00,4.510124e-11,3.117541e-11,3.103325e-11,5.428280e-11,9.200296e-11
2.021178e+00,4.454003e-11,3.092803e-11,3.070160e-11,5.352398e-11,9.166279e-11
2.021621e+00,4.398326e-11,3.054322e-11,3.022204e-11,5.283204e-11,9.144864e-11
2.022064e+00,4.344663e-11,3.001213e-11,2.960849e-11,5.222045e-11,9.123581e-11
2.022507e+00,4.293887e-11,2.933526e-11,2.887063e-11,5.169647e-11,9.096816e-11
2.022950e+00,4.246047e-11,2.852261e-11,2.802470e-11,5.125927e-11,9.070231e-11
2.023393e+00,4.200475e-11,2.759413e-11,2.710351e-11,5.089967e-11,9.051040e-11
2.023836e+00,4.156113e-11,2.658061e-11,2.615857e-11,5.060224e-11,9.038347e-11
2.024279e+00,4.111801e-11,2.552143e-11,2.524788e-11,5.035098e-11,9.026285e-11
2.024722e+00,4.066663e-11,2.446177e-11,2.442235e-11,5.013434e-11,9.012883e-11
2.025165e+00,4.020587e-11,2.345100e-11,2.372129e-11,4.994652e-11,9.001730e-11
2.025608e+00,3.974464e-11,2.253966e-11,2.317270e-11,4.978535e-11,8.995607e-11
2.026051e+00,3.930175e-11,2.177564e-11,2.279433e-11,4.964905e-11,8.992447e-11
2.026494e+00,3.890740e-11,2.120427e-11,2.259383e-11,4.953263e-11,8.989569e-11
2.026937e+00,3.860163e-11,2.086780e-11,2.256901e-11,4.942490e-11,8.988934e-11
2.027380e+00,3.842866e-11,2.080218e-11,2.271070e-11,4.930895e-11,8.995152e-11
2.027823e+00,3.843486e-11,2.103576e-11,2.300632e-11,4.916719e-11,9.008975e-11
2.028266e+00,3.866503e-11,2.158773e-11,2.343629e-11,4.898661e-11,9.025114e-11
2.028709e+00,3.915596e-11,2.246680e-11,2.396569e-11,4.876223e-11,9.036933e-11
2.029152e+00,3.993360e-11,2.367069e-11,2.454448e-11,4.849925e-11,9.042026e-11
2.029595e+00,4.101018e-11,2.518662e-11,2.512130e-11,4.821094e-11,9.042559e-11
2.030039e+00,4.238197e-11,2.699211e-11,2.566336e-11,4.791307e-11,9.042392e-11
2.030482e+00,4.402861e-11,2.905620e-11,2.616421e-11,4.761870e-11,9.045167e-11
2.030925e+00,4.591355e-11,3.134038e-11,2.662914e-11,4.733572e-11,9.053288e-11
2.031368e+00,4.798395e-11,3.379861e-11,2.705461e-11,4.706693e-11,9.065602e-11
2.031811e+00,5.017285e-11,3.637865e-11,2.742290e-11,4.681317e-11,9.075980e-11
2.032254e+00,5.240400e-11,3.902331e-11,2.771697e-11,4.657723e-11,9.078936e-11
2.032697e+00,5.459558e-11,4.167306e-11,2.794177e-11,4.636649e-11,9.079621e-11
2.033140e+00,5.666546e-11,4.426816e-11,2.812697e-11,4.619309e-11,9.094977e-11
2.033583e+00,5.853650e-11,4.675096e-11,2.830517e-11,4.607061e-11,9.140108e-11
2.034026e+00,6.014110e-11,4.906807e-11,2.848983e-11,4.600867e-11,9.213442e-11
2.034469e+00,6.142777e-11,5.116975e-11,2.867611e-11,4.600893e-11,9.298968e-11
2.034912e+00,6.236471e-11,5.301176e-11,2.886252e-11,4.606282e-11,9.383333e-11
2.035355e+00,6.293983e-11,5.455750e-11,2.906742e-11,4.615324e-11,9.467734e-11
2.035798e+00,6.316068e-11,5.577989e-11,2.931875e-11,4.625992e-11,9.562130e-11
2.036241e+00,6.305327e-11,5.666422e-11,2.962875e-11,4.636504e-11,9.670294e-11
2.036684e+00,6.265552e-11,5.720998e-11,2.998465e-11,4.645661e-11,9.783231e-11
2.037127e+00,6.201155e-11,5.743188e-11,3.036708e-11,4.653045e-11,9.886807e-11
2.037570e+00,6.116810e-11,5.735951e-11,3.077646e-11,4.658930e-11,9.972643e-11
2.038013e+00,6.016634e-11,5.703581e-11,3.123372e-11,4.663855e-11,1.004018e-10
2.038456e+00,5.903651e-11,5.651353e-11,3.174985e-11,4.668307e-11,1.009104e-10
2.038899e+00,5.779855e-11,5.585209e-11,3.229845e-11,4.672768e-11,1.012495e-10
2.039343e+00,5.646161e-11,5.511404e-11,3.282879e-11,4.677977e-11,1.014133e-10
2.039786e+00,5.502425e-11,5.436023e-11,3.331051e-11,4.685113e-11,1.014159e-10
2.040229e+00,5.348024e-11,5.364496e-11,3.376038e-11,4.696106e-11,1.012861e-10
2.040672e+00,5.182239e-11,5.301143e-11,3.421813e-11,4.713795e-11,1.010632e-10
2.041115e+00,5.004644e-11,5.248843e-11,3.468939e-11,4.741514e-11,1.008039e-10
2.041558e+00,4.815610e-11,5.208711e-11,3.512045e-11,4.782567e-11,1.005656e-10
2.042001e+00,4.616325e-11,5.180240e-11,3.544123e-11,4.839740e-11,1.003656e-10
2.042444e+00,4.409080e-11,5.161643e-11,3.563231e-11,4.914832e-11,1.001710e-10
2.042887e+00,4.197120e-11,5.150180e-11,3.574473e-11,5.008609e-11,9.996234e-11
2.043330e+00,3.984206e-11,5.142697e-11,3.584603e-11,5.121096e-11,9.980704e-11
2.043773e+00,3.774613e-11,5.136076e-11,3.594248e-11,5.252006e-11,9.982517e-11
2.044216e+00,3.572764e-11,5.127540e-11,3.596140e-11,5.401070e-11,1.000623e-10
2.044659e+00,3.382808e-11,5.114869e-11,3.581722e-11,5.568166e-11,1.004229e-10
2.045102e+00,3.208474e-11,5.096546e-11,3.549147e-11,5.753182e-11,1.007640e-10
2.045545e+00,3.053059e-11,5.071852e-11,3.504597e-11,5.955575e-11,1.010548e-10
2.045988e+00,2.919238e-11,5.040733e-11,3.455636e-11,6.173908e-11,1.014054e-10
2.046431e+00,2.808955e-11,5.003756e-11,3.403359e-11,6.405556e-11,1.019218e-10
2.046874e+00,2.723520e-11,4.961870e-11,3.341591e-11,6.646779e-11,1.025702e-10
2.047317e+00,2.663498e-11,4.916039e-11,3.263568e-11,6.892930e-11,1.032200e-10
2.047760e+00,2.628820e-11,4.867144e-11,3.169343e-11,7.138738e-11,1.038041e-10
2.048203e+00,2.618783e-11,4.815849e-11,3.066372e-11,7.378822e-11,1.043755e-10
2.048646e+00,2.631960e-11,4.762614e-11,2.963239e-11,7.607911e-11,1.049979e-10
2.049090e+00,2.666358e-11,4.707844e-11,2.863128e-11,7.820836e-11,1.056325e-10
2.049533e+00,2.719529e-11,4.652130e-11,2.763060e-11,8.012593e-11,1.061640e-10
2.049976e+00,2.788826e-11,4.596371e-11,2.659321e-11,8.178455e-11,1.065224e-10
2.050419e+00,2.871502e-11,4.541684e-11,2.552763e-11,8.314300e-11,1.067391e-10
2.050862e+00,2.964926e-11,4.489356e-11,2.448964e-11,8.416969e-11,1.068697e-10
2.051305e+00,3.066845e-11,4.440719e-11,2.353514e-11,8.484741e-11,1.068892e-10
2.051748e+00,3.175340e-11,4.397039e-11,2.267214e-11,8.517706e-11,1.066870e-10
2.052191e+00,3.288948e-11,4.359324e-11,2.186261e-11,8.517717e-11,1.061715e-10
2.052634e+00,3.406643e-11,4.328292e-11,2.106905e-11,8.488226e-11,1.053653e-10
2.053077e+00,3.527570e-11,4.304365e-11,2.029498e-11,8.433666e-11,1.043800e-10
2.053520e+00,3.650827e-11,4.287394e-11,1.957978e-11,8.358877e-11,1.033155e-10
2.053963e+00,3.775339e-11,4.276694e-11,1.895487e-11,8.268626e-11,1.021876e-10
2.054406e+00,3.899840e-11,4.271126e-11,1.840859e-11,8.167270e-11,1.009340e-10
2.054849e+00,4.022610e-11,4.269227e-11,1.789839e-11,8.058754e-11,9.949068e-11
2.055292e+00,4.141447e-11,4.269602e-11,1.739999e-11,7.946454e-11,9.788730e-11
2.055735e+00,4.254033e-11,4.271073e-11,1.694111e-11,7.833340e-11,9.629377e-11
2.056178e+00,4.357997e-11,4.272944e-11,1.658001e-11,7.721845e-11,9.493136e-11
2.056621e+00,4.451182e-11,4.275142e-11,1.635202e-11,7.613659e-11,9.388756e-11
2.057064e+00,4.531973e-11,4.278052e-11,1.623943e-11,7.509598e-11,9.302651e-11
2.057507e+00,4.599365e-11,4.282504e-11,1.619984e-11,7.409479e-11,9.211937e-11
2.057950e+00,4.653151e-11,4.289556e-11,1.622713e-11,7.312395e-11,9.108907e-11
2.058394e+00,4.694038e-11,4.300335e-11,1.637454e-11,7.217094e-11,9.011588e-11
2.058837e+00,4.723565e-11,4.316057e-11,1.671249e-11,7.122448e-11,8.947043e-11
2.059280e+00,4.744013e-11,4.337795e-11,1.726359e-11,7.027965e-11,8.923417e-11
2.059723e+00,4.758243e-11,4.366326e-11,1.798346e-11,6.933899e-11,8.919357e-11
2.060166e+00,4.769512e-11,4.401967e-11,1.881076e-11,6.841235e-11,8.901897e-11
2.060609e+00,4.781256e-11,4.444379e-11,1.973204e-11,6.751436e-11,8.855602e-11
2.061052e+00,4.796899e-11,4.492643e-11,2.079138e-11,6.666072e-11,8.794544e-11
2.061495e+00,4.819707e-11,4.545261e-11,2.203124e-11,6.586714e-11,8.747489e-11
2.061938e+00,4.852480e-11,4.600287e-11,2.342507e-11,6.514744e-11,8.733394e-11
2.062381e+00,4.897239e-11,4.655603e-11,2.487584e-11,6.451400e-11,8.750133e-11
2.062824e+00,4.955135e-11,4.708968e-11,2.628403e-11,6.397988e-11,8.781659e-11
2.063267e+00,5.026276e-11,4.758182e-11,2.761504e-11,6.355790e-11,8.811798e-11
2.063710e+00,5.109488e-11,4.801209e-11,2.889797e-11,6.325844e-11,8.833772e-11
2.064153e+00,5.202153e-11,4.836118e-11,3.015950e-11,6.308725e-11,8.853566e-11
2.064596e+00,5.300297e-11,4.861317e-11,3.136458e-11,6.304125e-11,8.885663e-11
2.065039e+00,5.398851e-11,4.875759e-11,3.242685e-11,6.310574e-11,8.940971e-11
2.065482e+00,5.491837e-11,4.878857e-11,3.327708e-11,6.325563e-11,9.015519e-11
2.065925e+00,5.572915e-11,4.870526e-11,3.391603e-11,6.346089e-11,9.091748e-11
2.066368e+00,5.635929e-11,4.851185e-11,3.439895e-11,6.369252e-11,9.152803e-11
2.066811e+00,5.675200e-11,4.821423e-11,3.477401e-11,6.392742e-11,9.196107e-11
2.067254e+00,5.686312e-11,4.781861e-11,3.503698e-11,6.415258e-11,9.233006e-11
2.067697e+00,5.666554e-11,4.733102e-11,3.514809e-11,6.436501e-11,9.275686e-11
2.068141e+00,5.614915e-11,4.675610e-11,3.508770e-11,6.456833e-11,9.325642e-11
2.068584e+00,5.532244e-11,4.609827e-11,3.488651e-11,6.476776e-11,9.375548e-11
2.069027e+00,5.421270e-11,4.536273e-11,3.460310e-11,6.496494e-11,9.420549e-11
2.069470e+00,5.286219e-11,4.455658e-11,3.427711e-11,6.515482e-11,9.464824e-11
2.069913e+00,5.132400e-11,4.368970e-11,3.390656e-11,6.532704e-11,9.515995e-11
2.070356e+00,4.965893e-11,4.277411e-11,3.347024e-11,6.546912e-11,9.575781e-11
2.070799e+00,4.792995e-11,4.182677e-11,3.296925e-11,6.557057e-11,9.639290e-11
2.071242e+00,4.619775e-11,4.087026e-11,3.243874e-11,6.562456e-11,9.702357e-11
2.071685e+00,4.451967e-11,3.993157e-11,3.192135e-11,6.562709e-11,9.766109e-11
2.072128e+00,4.294655e-11,3.904295e-11,3.143646e-11,6.557632e-11,9.832962e-11
2.072571e+00,4.152132e-11,3.823906e-11,3.097573e-11,6.546871e-11,9.900356e-11
2.073014e+00,4.027943e-11,3.755279e-11,3.052400e-11,6.529761e-11,9.960923e-11
2.073457e+00,3.924892e-11,3.701231e-11,3.008148e-11,6.505508e-11,1.000864e-10
2.073900e+00,3.845170e-11,3.663689e-11,2.966153e-11,6.473535e-11,1.004331e-10
2.074343e+00,3.790318e-11,3.643601e-11,2.927048e-11,6.434072e-11,1.006826e-10
2.074786e+00,3.761371e-11,3.640981e-11,2.889801e-11,6.388614e-11,1.008414e-10
2.075229e+00,3.759007e-11,3.654911e-11,2.852469e-11,6.339918e-11,1.008685e-10
2.075672e+00,3.783449e-11,3.683808e-11,2.813713e-11,6.291715e-11,1.007203e-10
2.076115e+00,3.834545e-11,3.725521e-11,2.773538e-11,6.248163e-11,1.004079e-10
2.076558e+00,3.911816e-11,3.777559e-11,2.732292e-11,6.213021e-11,1.000039e-10
2.077001e+00,4.014346e-11,3.837434e-11,2.689508e-11,6.188992e-11,9.959301e-11
2.077445e+00,4.140803e-11,3.902803e-11,2.644010e-11,6.177502e-11,9.922085e-11
2.077888e+00,4.289548e-11,3.971680e-11,2.594923e-11,6.178915e-11,9.888623e-11
2.078331e+00,4.458470e-11,4.042576e-11,2.542590e-11,6.192935e-11,9.856602e-11
2.078774e+00,4.645009e-11,4.114495e-11,2.488361e-11,6.219058e-11,9.824129e-11
2.079217e+00,4.846251e-11,4.186760e-11,2.433485e-11,6.256878e-11,9.790550e-11
2.079660e+00,5.058856e-11,4.258739e-11,2.378282e-11,6.306015e-11,9.755903e-11
2.080103e+00,5.279197e-11,4.329698e-11,2.322271e-11,6.365832e-11,9.720465e-11
2.080546e+00,5.503397e-11,4.398634e-11,2.265177e-11,6.435119e-11,9.684310e-11
2.080989e+00,5.727551e-11,4.464229e-11,2.207805e-11,6.511748e-11,9.647078e-11
2.081432e+00,5.947954e-11,4.525108e-11,2.151798e-11,6.592676e-11,9.608353e-11
2.081875e+00,6.161026e-11,4.579926e-11,2.098619e-11,6.674355e-11,9.567741e-11
2.082318e+00,6.363637e-11,4.627412e-11,2.048856e-11,6.753219e-11,9.523359e-11
2.082761e+00,6.553193e-11,4.666472e-11,2.002506e-11,6.826342e-11,9.470883e-11
2.083204e+00,6.727586e-11,4.696198e-11,1.959946e-11,6.891750e-11,9.406375e-11
