k_s_per_km,kPk_pi_p1_0,kPk_pi_p1_1,kPk_pi_p1_2,kPk_pi_p1_n1,kPk_pi_p1_n2
2.850694e+01,1.201663e-14,2.174432e-08,8.230171e-09,3.651549e-15,6.171952e-08
2.850867e+01,1.232522e-14,2.174368e-08,8.268403e-09,3.667403e-15,6.127739e-08
2.851040e+01,1.210961e-14,2.177705e-08,8.306922e-09,3.708451e-15,6.085523e-08
2.851213e+01,1.215920e-14,2.184387e-08,8.346308e-09,3.711649e-15,6.043987e-08
2.851386e+01,1.208829e-14,2.194361e-08,8.386353e-09,3.656767e-15,6.004501e-08
2.851559e+01,1.204225e-14,2.207865e-08,8.426902e-09,3.679077e-15,5.966288e-08
2.851732e+01,1.182092e-14,2.224598e-08,8.467437e-09,3.700638e-15,5.929555e-08
2.851905e+01,1.183598e-14,2.244377e-08,8.508565e-09,3.668632e-15,5.895049e-08
2.852078e+01,1.173731e-14,2.267105e-08,8.550069e-09,3.653920e-15,5.861395e-08
2.852251e+01,1.156267e-14,2.292682e-08,8.592137e-09,3.675038e-15,5.830853e-08
2.852423e+01,1.173591e-14,2.320832e-08,8.634505e-09,3.688161e-15,5.801530e-08
2.852596e+01,1.135529e-14,2.352000e-08,8.677877e-09,3.632766e-15,5.774389e-08
2.852769e+01,1.153109e-14,2.385666e-08,8.721064e-09,3.592717e-15,5.749355e-08
2.852942e+01,1.138255e-14,2.421638e-08,8.764520e-09,3.608692e-15,5.725789e-08
2.853115e+01,1.140250e-14,2.459773e-08,8.808687e-09,3.646031e-15,5.705474e-08
2.853288e+01,1.134170e-14,2.499901e-08,8.853939e-09,3.654375e-15,5.686226e-08
2.853461e+01,1.133618e-14,2.541854e-08,8.899330e-09,3.620301e-15,5.670184e-08
2.853634e+01,1.132693e-14,2.585469e-08,8.944799e-09,3.597822e-15,5.655927e-08
2.853807e+01,1.126125e-14,2.630689e-08,8.990596e-09,3.615034e-15,5.643896e-08
2.853980e+01,1.128168e-14,2.677217e-08,9.037218e-09,3.654412e-15,5.634802e-08
2.854153e+01,1.124056e-14,2.724815e-08,9.084601e-09,3.690655e-15,5.626852e-08
2.854326e+01,1.127240e-14,2.773300e-08,9.132512e-09,3.704145e-15,5.622939e-08
2.854498e+01,1.111089e-14,2.822194e-08,9.180561e-09,3.809908e-15,5.620237e-08
2.854671e+01,1.129036e-14,2.872115e-08,9.229052e-09,3.791018e-15,5.620435e-08
2.854844e+01,1.102819e-14,2.922106e-08,9.278219e-09,3.752033e-15,5.622984e-08
2.855017e+01,1.109089e-14,2.972140e-08,9.328092e-09,3.744352e-15,5.627291e-08
2.855190e+01,1.101622e-14,3.022029e-08,9.378963e-09,3.786470e-15,5.635091e-08
2.855363e+01,1.097937e-14,3.071561e-08,9.430217e-09,3.862384e-15,5.644040e-08
2.855536e+01,1.098422e-14,3.120539e-08,9.481723e-09,3.844732e-15,5.656460e-08
2.855709e+01,1.092167e-14,3.168773e-08,9.533167e-09,3.826288e-15,5.670546e-08
2.855882e+01,1.099345e-14,3.216069e-08,9.585550e-09,3.871186e-15,5.686916e-08
2.856055e+01,1.098166e-14,3.262120e-08,9.638417e-09,3.945408e-15,5.705999e-08
2.856228e+01,1.083311e-14,3.306766e-08,9.691619e-09,3.920561e-15,5.726216e-08
2.856401e+01,1.091575e-14,3.349877e-08,9.744348e-09,4.009869e-15,5.750109e-08
2.856573e+01,1.111654e-14,3.391047e-08,9.796946e-09,4.046388e-15,5.774854e-08
2.856746e+01,1.080071e-14,3.430585e-08,9.849605e-09,4.049302e-15,5.802355e-08
2.856919e+01,1.106362e-14,3.468265e-08,9.902199e-09,4.049185e-15,5.831719e-08
2.857092e+01,1.086832e-14,3.503547e-08,9.954333e-09,4.071638e-15,5.862613e-08
2.857265e+01,1.098428e-14,3.536232e-08,1.000650e-08,4.098606e-15,5.896166e-08
2.857438e+01,1.091206e-14,3.566418e-08,1.005748e-08,4.140361e-15,5.930600e-08
2.857611e+01,1.082003e-14,3.593988e-08,1.010776e-08,4.147404e-15,5.967669e-08
2.857784e+01,1.097875e-14,3.618836e-08,1.015759e-08,4.135215e-15,6.005832e-08
2.857957e+01,1.074097e-14,3.640865e-08,1.020687e-08,4.123435e-15,6.045645e-08
2.858130e+01,1.078630e-14,3.659975e-08,1.025506e-08,4.125707e-15,6.087159e-08
2.858303e+01,1.069829e-14,3.675852e-08,1.030229e-08,4.183823e-15,6.129464e-08
2.858476e+01,1.087302e-14,3.688537e-08,1.034879e-08,4.188760e-15,6.173917e-08
2.858648e+01,1.066043e-14,3.698064e-08,1.039411e-08,4.165853e-15,6.218660e-08
2.858821e+01,1.099928e-14,3.704483e-08,1.043869e-08,4.144338e-15,6.265132e-08
2.858994e+01,1.095557e-14,3.707712e-08,1.048236e-08,4.148072e-15,6.312470e-08
2.859167e+01,1.109210e-14,3.707720e-08,1.052531e-08,4.169173e-15,6.360590e-08
2.859340e+01,1.126226e-14,3.704476e-08,1.056707e-08,4.204273e-15,6.409798e-08
2.859513e+01,1.122639e-14,3.697708e-08,1.060826e-08,4.182211e-15,6.459358e-08
2.859686e+01,1.156909e-14,3.687766e-08,1.064803e-08,4.174233e-15,6.509854e-08
2.859859e+01,1.133242e-14,3.674698e-08,1.068710e-08,4.205698e-15,6.560617e-08
2.860032e+01,1.176947e-14,3.658555e-08,1.072544e-08,4.210671e-15,6.611826e-08
2.860205e+01,1.164758e-14,3.639390e-08,1.076342e-08,4.099526e-15,6.663293e-08
2.860378e+01,1.182372e-14,3.617268e-08,1.079987e-08,4.114210e-15,6.714892e-08
2.860551e+01,1.188635e-14,3.592083e-08,1.083582e-08,4.115806e-15,6.766553e-08
2.860723e+01,1.181176e-14,3.564194e-08,1.087056e-08,4.079099e-15,6.817863e-08
2.860896e+01,1.197713e-14,3.533493e-08,1.090535e-08,4.039963e-15,6.869269e-08
2.861069e+01,1.197186e-14,3.500244e-08,1.093893e-08,4.050731e-15,6.920382e-08
2.861242e+01,1.201456e-14,3.464428e-08,1.097248e-08,4.065212e-15,6.971206e-08
2.861415e+01,1.188032e-14,3.426402e-08,1.100486e-08,4.044781e-15,7.021321e-08
2.861588e+01,1.201247e-14,3.386257e-08,1.103669e-08,4.032211e-15,7.071159e-08
2.861761e+01,1.163810e-14,3.343889e-08,1.106726e-08,4.031895e-15,7.119869e-08
2.861934e+01,1.184457e-14,3.299681e-08,1.109791e-08,3.974556e-15,7.168043e-08
2.862107e+01,1.162958e-14,3.253785e-08,1.112744e-08,3.935839e-15,7.215235e-08
2.862280e+01,1.157573e-14,3.206346e-08,1.115620e-08,3.921754e-15,7.261275e-08
2.862453e+01,1.158213e-14,3.157519e-08,1.118345e-08,3.916822e-15,7.306655e-08
2.862626e+01,1.139920e-14,3.107471e-08,1.121005e-08,3.909028e-15,7.350244e-08
2.862798e+01,1.155363e-14,3.056603e-08,1.123478e-08,3.895805e-15,7.392917e-08
2.862971e+01,1.122305e-14,3.004514e-08,1.125890e-08,3.910247e-15,7.433840e-08
2.863144e+01,1.144383e-14,2.951716e-08,1.128157e-08,3.921016e-15,7.473494e-08
2.863317e+01,1.120255e-14,2.898203e-08,1.130273e-08,3.907979e-15,7.511802e-08
2.863490e+01,1.134115e-14,2.844330e-08,1.132145e-08,3.893765e-15,7.547918e-08
2.863663e+01,1.116132e-14,2.790370e-08,1.133871e-08,3.899609e-15,7.583215e-08
2.863836e+01,1.109037e-14,2.736336e-08,1.135446e-08,3.930267e-15,7.615603e-08
2.864009e+01,1.097937e-14,2.682427e-08,1.136811e-08,3.881789e-15,7.646896e-08
2.864182e+01,1.093179e-14,2.628790e-08,1.137967e-08,3.908759e-15,7.676018e-08
2.864355e+01,1.084408e-14,2.575562e-08,1.138916e-08,3.922294e-15,7.703012e-08
2.864528e+01,1.062434e-14,2.522883e-08,1.139614e-08,3.922277e-15,7.728692e-08
2.864701e+01,1.089277e-14,2.470905e-08,1.140125e-08,3.944493e-15,7.751130e-08
2.864873e+01,1.057219e-14,2.420064e-08,1.140470e-08,3.917957e-15,7.772419e-08
2.865046e+01,1.066285e-14,2.369938e-08,1.140607e-08,3.903787e-15,7.790777e-08
2.865219e+01,1.069598e-14,2.320972e-08,1.140484e-08,3.896200e-15,7.807362e-08
2.865392e+01,1.070890e-14,2.273237e-08,1.140160e-08,3.886371e-15,7.821888e-08
2.865565e+01,1.082263e-14,2.226698e-08,1.139696e-08,3.881425e-15,7.833494e-08
2.865738e+01,1.078267e-14,2.181613e-08,1.139014e-08,3.916958e-15,7.843990e-08
2.865911e+01,1.090929e-14,2.138184e-08,1.138191e-08,3.903658e-15,7.850630e-08
2.866084e+01,1.100877e-14,2.096391e-08,1.137206e-08,3.882466e-15,7.856020e-08
2.866257e+01,1.094376e-14,2.056524e-08,1.136048e-08,3.882129e-15,7.858657e-08
2.866430e+01,1.104132e-14,2.018459e-08,1.134693e-08,3.885511e-15,7.858908e-08
2.866603e+01,1.105891e-14,1.982265e-08,1.133255e-08,3.869484e-15,7.857538e-08
2.866776e+01,1.101888e-14,1.948012e-08,1.131678e-08,3.961253e-15,7.852666e-08
2.866948e+01,1.114287e-14,1.915947e-08,1.130012e-08,3.922442e-15,7.846725e-08
2.867121e+01,1.105997e-14,1.885742e-08,1.128197e-08,3.908139e-15,7.837428e-08
2.867294e+01,1.093304e-14,1.857741e-08,1.126290e-08,3.910444e-15,7.826431e-08
2.867467e+01,1.099464e-14,1.832024e-08,1.124246e-08,3.914160e-15,7.813265e-08
2.867640e+01,1.089764e-14,1.808439e-08,1.122159e-08,3.959142e-15,7.797372e-08
2.867813e+01,1.089318e-14,1.787030e-08,1.119988e-08,4.014790e-15,7.780412e-08
2.867986e+01,1.078325e-14,1.767924e-08,1.117768e-08,3.967754e-15,7.759820e-08
2.868159e+01,1.083563e-14,1.751060e-08,1.115393e-08,3.941715e-15,7.738214e-08
2.868332e+01,1.074875e-14,1.736443e-08,1.113016e-08,3.971330e-15,7.714112e-08
2.868505e+01,1.073337e-14,1.724317e-08,1.110560e-08,4.013251e-15,7.688098e-08
2.868678e+01,1.072025e-14,1.714437e-08,1.108068e-08,3.976570e-15,7.660653e-08
2.868851e+01,1.075923e-14,1.706785e-08,1.105498e-08,3.991052e-15,7.630509e-08
2.869023e+01,1.081643e-14,1.701368e-08,1.102914e-08,4.011716e-15,7.599694e-08
2.869196e+01,1.085268e-14,1.698092e-08,1.100223e-08,4.027515e-15,7.566145e-08
2.869369e+01,1.101468e-14,1.696961e-08,1.097457e-08,4.026169e-15,7.531464e-08
2.869542e+01,1.122811e-14,1.698041e-08,1.094611e-08,3.978463e-15,7.495194e-08
2.869715e+01,1.112917e-14,1.701332e-08,1.091729e-08,3.947938e-15,7.457189e-08
2.869888e+01,1.142710e-14,1.706631e-08,1.088718e-08,3.962748e-15,7.418439e-08
2.870061e+01,1.145972e-14,1.713897e-08,1.085604e-08,3.984913e-15,7.377508e-08
2.870234e+01,1.161356e-14,1.723032e-08,1.082372e-08,3.988808e-15,7.336022e-08
2.870407e+01,1.175470e-14,1.733994e-08,1.079014e-08,3.968494e-15,7.293106e-08
2.870580e+01,1.161981e-14,1.746695e-08,1.075494e-08,3.969924e-15,7.249278e-08
2.870753e+01,1.177787e-14,1.761222e-08,1.071861e-08,3.923932e-15,7.204701e-08
2.870925e+01,1.152639e-14,1.777233e-08,1.068110e-08,3.950461e-15,7.159253e-08
2.871098e+01,1.157105e-14,1.794813e-08,1.064162e-08,3.963005e-15,7.113194e-08
2.871271e+01,1.150007e-14,1.813775e-08,1.060030e-08,3.918199e-15,7.066191e-08
2.871444e+01,1.151338e-14,1.834021e-08,1.055743e-08,4.004046e-15,7.018829e-08
2.871617e+01,1.138065e-14,1.855455e-08,1.051330e-08,4.010376e-15,6.970913e-08
2.871790e+01,1.135504e-14,1.878009e-08,1.046784e-08,3.973204e-15,6.922811e-08
2.871963e+01,1.137356e-14,1.901615e-08,1.042102e-08,4.000356e-15,6.874622e-08
2.872136e+01,1.123161e-14,1.926138e-08,1.037250e-08,4.061327e-15,6.826321e-08
2.872309e+01,1.134148e-14,1.951278e-08,1.032276e-08,4.029928e-15,6.778067e-08
2.872482e+01,1.125780e-14,1.977032e-08,1.027216e-08,4.000467e-15,6.729963e-08
2.872655e+01,1.150578e-14,2.003275e-08,1.022065e-08,4.063378e-15,6.682136e-08
2.872828e+01,1.136365e-14,2.029887e-08,1.016812e-08,4.050627e-15,6.634553e-08
2.873000e+01,1.157321e-14,2.056609e-08,1.011531e-08,4.020212e-15,6.587917e-08
2.873173e+01,1.151321e-14,2.083599e-08,1.006135e-08,4.041312e-15,6.541270e-08
2.873346e+01,1.157864e-14,2.110578e-08,1.000638e-08,4.051803e-15,6.495659e-08
2.873519e+01,1.168709e-14,2.137427e-08,9.951116e-09,3.991924e-15,6.450588e-08
2.873692e+01,1.166964e-14,2.164039e-08,9.895906e-09,3.980324e-15,6.406417e-08
2.873865e+01,1.169573e-14,2.190294e-08,9.840172e-09,3.958573e-15,6.363387e-08
2.874038e+01,1.159673e-14,2.216048e-08,9.783632e-09,3.926873e-15,6.320948e-08
2.874211e+01,1.165197e-14,2.241178e-08,9.726748e-09,3.938158e-15,6.280404e-08
2.874384e+01,1.142750e-14,2.265687e-08,9.669998e-09,3.932531e-15,6.240490e-08
2.874557e+01,1.139502e-14,2.289273e-08,9.613257e-09,3.933515e-15,6.202340e-08
2.874730e+01,1.124201e-14,2.311946e-08,9.556302e-09,3.974043e-15,6.165477e-08
2.874903e+01,1.116008e-14,2.333619e-08,9.499405e-09,4.003624e-15,6.129858e-08
2.875075e+01,1.102550e-14,2.354085e-08,9.442539e-09,3.984968e-15,6.096619e-08
2.875248e+01,1.078021e-14,2.373392e-08,9.385388e-09,3.984847e-15,6.063973e-08
2.875421e+01,1.094573e-14,2.391406e-08,9.328488e-09,4.020974e-15,6.034103e-08
2.875594e+01,1.055553e-14,2.408093e-08,9.271913e-09,4.023008e-15,6.005356e-08
2.875767e+01,1.084155e-14,2.423393e-08,9.215526e-09,4.043475e-15,5.978669e-08
2.875940e+01,1.072871e-14,2.437255e-08,9.159052e-09,4.075904e-15,5.954120e-08
2.876113e+01,1.098753e-14,2.449617e-08,9.102349e-09,4.055710e-15,5.930794e-08
2.876286e+01,1.100857e-14,2.460397e-08,9.046025e-09,4.024880e-15,5.910702e-08
2.876459e+01,1.113427e-14,2.469513e-08,8.990135e-09,4.017199e-15,5.891634e-08
2.876632e+01,1.138800e-14,2.476978e-08,8.934546e-09,4.026951e-15,5.875479e-08
2.876805e+01,1.141055e-14,2.482823e-08,8.878608e-09,4.037469e-15,5.861152e-08
2.876978e+01,1.163094e-14,2.487037e-08,8.822718e-09,4.042381e-15,5.848761e-08
2.877150e+01,1.174408e-14,2.489601e-08,8.767369e-09,4.076664e-15,5.839380e-08
2.877323e+01,1.202332e-14,2.490553e-08,8.711851e-09,4.085559e-15,5.831021e-08
2.877496e+01,1.192672e-14,2.489728e-08,8.656192e-09,4.029782e-15,5.826394e-08
2.877669e+01,1.224449e-14,2.487235e-08,8.601000e-09,3.993690e-15,5.823069e-08
2.877842e+01,1.220217e-14,2.483156e-08,8.545689e-09,4.005511e-15,5.822393e-08
2.878015e+01,1.232927e-14,2.477512e-08,8.490208e-09,4.018943e-15,5.824147e-08
2.878188e+01,1.236219e-14,2.470324e-08,8.434869e-09,3.966919e-15,5.827435e-08
2.878361e+01,1.236715e-14,2.461636e-08,8.380037e-09,3.954718e-15,5.834264e-08
2.878534e+01,1.243560e-14,2.451452e-08,8.325578e-09,3.944306e-15,5.842205e-08
2.878707e+01,1.229890e-14,2.439657e-08,8.270932e-09,3.954523e-15,5.853359e-08
2.878880e+01,1.244458e-14,2.426573e-08,8.216722e-09,4.007951e-15,5.866294e-08
2.879053e+01,1.215572e-14,2.412186e-08,8.163262e-09,4.068556e-15,5.881300e-08
2.879225e+01,1.209800e-14,2.396643e-08,8.110478e-09,4.058308e-15,5.899005e-08
2.879398e+01,1.206038e-14,2.379832e-08,8.057959e-09,4.002853e-15,5.917861e-08
2.879571e+01,1.179720e-14,2.361896e-08,8.006569e-09,3.984045e-15,5.940288e-08
2.879744e+01,1.178231e-14,2.342813e-08,7.955932e-09,4.029391e-15,5.963793e-08
2.879917e+01,1.145153e-14,2.322714e-08,7.906286e-09,4.091621e-15,5.989742e-08
2.880090e+01,1.135659e-14,2.301699e-08,7.857579e-09,4.120062e-15,6.017676e-08
2.880263e+01,1.127775e-14,2.279839e-08,7.810227e-09,4.116592e-15,6.046991e-08
2.880436e+01,1.105661e-14,2.257199e-08,7.764182e-09,4.103489e-15,6.079090e-08
2.880609e+01,1.099075e-14,2.233851e-08,7.719786e-09,4.104884e-15,6.112082e-08
2.880782e+01,1.090109e-14,2.209708e-08,7.676624e-09,4.126718e-15,6.147700e-08
2.880955e+01,1.081501e-14,2.185084e-08,7.634757e-09,4.106624e-15,6.184502e-08
2.881128e+01,1.074184e-14,2.159967e-08,7.594016e-09,4.100023e-15,6.222780e-08
2.881300e+01,1.074242e-14,2.134573e-08,7.555662e-09,4.092843e-15,6.262677e-08
2.881473e+01,1.065010e-14,2.108673e-08,7.518016e-09,4.100970e-15,6.303516e-08
2.881646e+01,1.077365e-14,2.082470e-08,7.481825e-09,4.118016e-15,6.346640e-08
2.881819e+01,1.072162e-14,2.056031e-08,7.446918e-09,4.107793e-15,6.390352e-08
2.881992e+01,1.080678e-14,2.029410e-08,7.413178e-09,4.089700e-15,6.435513e-08
2.882165e+01,1.087862e-14,2.002673e-08,7.379909e-09,4.058494e-15,6.481682e-08
2.882338e+01,1.090927e-14,1.975888e-08,7.348379e-09,4.050925e-15,6.528605e-08
2.882511e+01,1.107587e-14,1.949104e-08,7.317799e-09,4.049509e-15,6.576791e-08
2.882684e+01,1.101934e-14,1.922380e-08,7.288096e-09,4.035350e-15,6.625354e-08
2.882857e+01,1.121836e-14,1.895763e-08,7.258667e-09,4.086398e-15,6.674936e-08
2.883030e+01,1.127728e-14,1.869154e-08,7.230341e-09,4.006859e-15,6.724890e-08
2.883203e+01,1.132638e-14,1.842932e-08,7.202725e-09,4.015908e-15,6.775354e-08
2.883375e+01,1.143528e-14,1.817120e-08,7.176106e-09,4.045823e-15,6.825928e-08
2.883548e+01,1.140342e-14,1.791468e-08,7.149974e-09,4.058776e-15,6.876967e-08
2.883721e+01,1.151314e-14,1.766170e-08,7.124669e-09,4.102334e-15,6.928268e-08
2.883894e+01,1.149397e-14,1.741264e-08,7.099236e-09,4.119896e-15,6.979561e-08
2.884067e+01,1.172555e-14,1.716794e-08,7.074605e-09,4.133348e-15,7.030822e-08
2.884240e+01,1.164790e-14,1.692839e-08,7.050866e-09,4.152295e-15,7.081889e-08
2.884413e+01,1.185228e-14,1.669432e-08,7.027653e-09,4.180537e-15,7.132796e-08
2.884586e+01,1.197656e-14,1.646586e-08,7.004719e-09,4.206698e-15,7.183154e-08
2.884759e+01,1.206217e-14,1.624345e-08,6.981838e-09,4.163006e-15,7.233290e-08
2.884932e+01,1.226643e-14,1.602742e-08,6.959326e-09,4.186134e-15,7.282574e-08
2.885105e+01,1.230699e-14,1.581812e-08,6.937379e-09,4.185763e-15,7.331358e-08
2.885278e+01,1.259760e-14,1.561488e-08,6.915930e-09,4.188050e-15,7.379385e-08
2.885450e+01,1.243378e-14,1.542218e-08,6.894793e-09,4.200435e-15,7.426091e-08
2.885623e+01,1.262064e-14,1.523625e-08,6.873689e-09,4.182080e-15,7.472574e-08
2.885796e+01,1.239096e-14,1.505853e-08,6.852606e-09,4.165181e-15,7.517311e-08
2.885969e+01,1.246880e-14,1.488933e-08,6.832463e-09,4.136190e-15,7.561469e-08
2.886142e+01,1.220846e-14,1.472902e-08,6.812893e-09,4.125986e-15,7.604047e-08
2.886315e+01,1.210771e-14,1.457793e-08,6.793906e-09,4.112506e-15,7.645398e-08
2.886488e+01,1.206247e-14,1.443690e-08,6.775682e-09,4.065282e-15,7.685642e-08
2.886661e+01,1.167032e-14,1.430625e-08,6.758156e-09,4.055944e-15,7.723807e-08
2.886834e+01,1.173206e-14,1.418582e-08,6.741350e-09,4.087449e-15,7.761223e-08
2.887007e+01,1.156505e-14,1.407582e-08,6.725872e-09,4.077688e-15,7.796110e-08
2.887180e+01,1.159524e-14,1.397655e-08,6.711537e-09,4.040303e-15,7.829874e-08
2.887353e+01,1.148123e-14,1.388784e-08,6.698595e-09,4.002947e-15,7.861773e-08
2.887525e+01,1.159683e-14,1.381122e-08,6.686389e-09,3.988457e-15,7.891417e-08
2.887698e+01,1.173704e-14,1.374699e-08,6.675534e-09,4.022599e-15,7.920147e-08
2.887871e+01,1.179254e-14,1.369446e-08,6.666139e-09,4.001259e-15,7.945761e-08
2.888044e+01,1.204908e-14,1.365377e-08,6.657918e-09,3.982641e-15,7.970400e-08
2.888217e+01,1.216636e-14,1.362509e-08,6.650899e-09,3.974827e-15,7.992335e-08
2.888390e+01,1.264208e-14,1.360853e-08,6.645287e-09,3.956814e-15,8.012467e-08
2.888563e+01,1.266669e-14,1.360415e-08,6.640519e-09,3.918931e-15,8.030818e-08
2.888736e+01,1.316572e-14,1.361273e-08,6.637112e-09,3.926626e-15,8.046279e-08
2.888909e+01,1.330740e-14,1.363419e-08,6.634978e-09,3.930716e-15,8.060694e-08
2.889082e+01,1.357819e-14,1.366779e-08,6.633970e-09,3.908807e-15,8.071622e-08
2.889255e+01,1.373271e-14,1.371342e-08,6.634043e-09,3.862718e-15,8.081214e-08
2.889428e+01,1.381671e-14,1.377088e-08,6.635229e-09,3.825275e-15,8.088351e-08
2.889600e+01,1.401387e-14,1.383991e-08,6.637634e-09,3.844705e-15,8.093051e-08
2.889773e+01,1.371038e-14,1.392046e-08,6.641147e-09,3.849187e-15,8.096386e-08
2.889946e+01,1.394039e-14,1.401322e-08,6.645680e-09,3.808822e-15,8.096210e-08
2.890119e+01,1.350561e-14,1.411659e-08,6.651372e-09,3.775013e-15,8.094960e-08
2.890292e+01,1.348068e-14,1.423015e-08,6.658412e-09,3.822225e-15,8.090693e-08
2.890465e+01,1.322429e-14,1.435338e-08,6.666133e-09,3.839242e-15,8.084615e-08
2.890638e+01,1.301842e-14,1.448573e-08,6.674971e-09,3.760089e-15,8.076618e-08
2.890811e+01,1.279963e-14,1.462664e-08,6.684472e-09,3.759083e-15,8.065811e-08
2.890984e+01,1.257461e-14,1.477586e-08,6.695123e-09,3.791119e-15,8.053974e-08
2.891157e+01,1.242246e-14,1.493268e-08,6.706591e-09,3.802213e-15,8.038765e-08
2.891330e+01,1.198453e-14,1.509592e-08,6.719114e-09,3.810716e-15,8.022405e-08
2.891503e+01,1.202568e-14,1.526475e-08,6.732086e-09,3.848562e-15,8.003760e-08
2.891675e+01,1.162665e-14,1.543806e-08,6.745584e-09,3.820621e-15,7.983206e-08
2.891848e+01,1.160128e-14,1.561599e-08,6.759621e-09,3.860037e-15,7.961268e-08
2.892021e+01,1.134422e-14,1.579674e-08,6.775039e-09,3.923323e-15,7.936526e-08
2.892194e+01,1.124156e-14,1.597993e-08,6.790711e-09,3.876703e-15,7.910932e-08
2.892367e+01,1.122848e-14,1.616429e-08,6.807104e-09,3.877349e-15,7.882919e-08
2.892540e+01,1.089092e-14,1.634892e-08,6.823924e-09,3.903902e-15,7.853636e-08
2.892713e+01,1.098429e-14,1.653288e-08,6.841467e-09,3.907892e-15,7.822878e-08
2.892886e+01,1.083782e-14,1.671521e-08,6.859634e-09,3.904240e-15,7.790237e-08
2.893059e+01,1.079389e-14,1.689505e-08,6.878829e-09,3.907878e-15,7.756887e-08
2.893232e+01,1.068111e-14,1.707126e-08,6.898536e-09,3.903474e-15,7.721312e-08
2.893405e+01,1.064873e-14,1.724277e-08,6.918824e-09,3.914985e-15,7.685100e-08
2.893578e+01,1.070429e-14,1.740892e-08,6.939541e-09,3.928503e-15,7.647484e-08
2.893750e+01,1.065607e-14,1.756796e-08,6.960870e-09,3.912088e-15,7.609035e-08
2.893923e+01,1.076531e-14,1.772151e-08,6.983317e-09,3.890267e-15,7.569637e-08
2.894096e+01,1.065843e-14,1.786696e-08,7.006282e-09,3.921346e-15,7.528924e-08
2.894269e+01,1.090575e-14,1.800364e-08,7.029901e-09,3.990528e-15,7.487828e-08
2.894442e+01,1.096691e-14,1.813015e-08,7.053510e-09,3.971059e-15,7.445697e-08
2.894615e+01,1.107697e-14,1.824669e-08,7.077820e-09,3.992811e-15,7.403153e-08
2.894788e+01,1.118371e-14,1.835278e-08,7.102999e-09,4.003812e-15,7.360085e-08
2.894961e+01,1.123909e-14,1.844792e-08,7.128901e-09,3.962250e-15,7.316552e-08
2.895134e+01,1.164725e-14,1.853172e-08,7.154560e-09,3.950839e-15,7.272839e-08
2.895307e+01,1.156499e-14,1.860384e-08,7.180957e-09,4.015595e-15,7.228783e-08
2.895480e+01,1.184810e-14,1.866335e-08,7.207357e-09,3.977574e-15,7.184715e-08
2.895652e+01,1.195419e-14,1.870951e-08,7.234468e-09,3.961841e-15,7.140871e-08
2.895825e+01,1.221182e-14,1.874347e-08,7.261844e-09,3.979414e-15,7.096917e-08
2.895998e+01,1.230923e-14,1.876494e-08,7.289994e-09,3.952642e-15,7.053073e-08
2.896171e+01,1.230732e-14,1.877373e-08,7.317945e-09,3.953292e-15,7.009701e-08
2.896344e+01,1.262178e-14,1.876986e-08,7.346355e-09,3.979974e-15,6.966524e-08
2.896517e+01,1.253032e-14,1.875351e-08,7.374802e-09,3.956893e-15,6.924083e-08
2.896690e+01,1.272383e-14,1.872351e-08,7.404230e-09,3.951075e-15,6.882115e-08
2.896863e+01,1.268148e-14,1.868113e-08,7.433294e-09,3.999812e-15,6.840810e-08
2.897036e+01,1.279207e-14,1.862683e-08,7.463079e-09,3.970052e-15,6.800497e-08
2.897209e+01,1.277685e-14,1.856088e-08,7.492697e-09,3.974049e-15,6.760610e-08
2.897382e+01,1.293432e-14,1.848359e-08,7.522844e-09,4.024413e-15,6.722381e-08
2.897555e+01,1.289674e-14,1.839530e-08,7.553172e-09,4.020270e-15,6.684700e-08
2.897727e+01,1.278263e-14,1.829669e-08,7.583739e-09,3.979153e-15,6.648659e-08
2.897900e+01,1.308665e-14,1.818665e-08,7.614576e-09,4.009282e-15,6.613602e-08
2.898073e+01,1.275682e-14,1.806702e-08,7.645923e-09,4.044918e-15,6.579548e-08
2.898246e+01,1.308316e-14,1.793794e-08,7.677190e-09,4.053068e-15,6.547502e-08
2.898419e+01,1.270432e-14,1.780028e-08,7.708964e-09,4.105024e-15,6.516168e-08
2.898592e+01,1.297416e-14,1.765501e-08,7.740898e-09,4.164101e-15,6.487191e-08
2.898765e+01,1.297008e-14,1.750231e-08,7.773231e-09,4.182820e-15,6.459298e-08
2.898938e+01,1.284176e-14,1.734212e-08,7.805926e-09,4.174669e-15,6.433079e-08
2.899111e+01,1.306618e-14,1.717567e-08,7.838615e-09,4.277447e-15,6.408989e-08
2.899284e+01,1.284415e-14,1.700366e-08,7.871542e-09,4.276957e-15,6.385889e-08
2.899457e+01,1.322895e-14,1.682666e-08,7.904924e-09,4.279400e-15,6.365873e-08
2.899630e+01,1.298943e-14,1.664529e-08,7.938466e-09,4.309937e-15,6.346797e-08
2.899802e+01,1.348093e-14,1.646126e-08,7.971955e-09,4.310106e-15,6.330323e-08
2.899975e+01,1.337306e-14,1.627287e-08,8.006131e-09,4.387432e-15,6.315572e-08
2.900148e+01,1.364842e-14,1.608173e-08,8.040459e-09,4.410593e-15,6.302459e-08
2.900321e+01,1.383990e-14,1.588830e-08,8.075214e-09,4.406255e-15,6.292225e-08
2.900494e+01,1.394361e-14,1.569316e-08,8.109740e-09,4.402824e-15,6.283006e-08
2.900667e+01,1.427059e-14,1.549798e-08,8.145327e-09,4.420178e-15,6.277084e-08
