k_s_per_km,kPk_pi_0,kPk_pi_1,kPk_pi_2,kPk_pi_n1,kPk_pi_n2
2.053077e+00,3.527570e-11,5.573298e-11,8.449337e-11,4.078430e-11,3.131320e-11
2.053520e+00,3.650827e-11,5.583983e-11,8.402346e-11,4.234480e-11,3.118357e-11
2.053963e+00,3.775339e-11,5.579503e-11,8.369357e-11,4.240752e-11,3.094538e-11
2.054406e+00,3.899840e-11,5.559681e-11,8.354702e-11,4.077207e-11,3.059471e-11
2.054849e+00,4.022610e-11,5.524500e-11,8.359630e-11,3.883737e-11,3.012812e-11
2.055292e+00,4.141447e-11,5.474250e-11,8.382079e-11,3.841451e-11,2.954446e-11
2.055735e+00,4.254033e-11,5.409623e-11,8.417003e-11,4.012758e-11,2.884442e-11
2.056178e+00,4.357997e-11,5.331783e-11,8.457276e-11,4.283986e-11,2.803063e-11
2.056621e+00,4.451182e-11,5.242565e-11,8.494828e-11,4.462449e-11,2.710918e-11
2.057064e+00,4.531973e-11,5.144397e-11,8.521815e-11,4.440678e-11,2.608944e-11
2.057507e+00,4.599365e-11,5.039971e-11,8.531588e-11,4.280606e-11,2.498478e-11
2.057950e+00,4.653151e-11,4.932064e-11,8.519446e-11,4.145180e-11,2.381182e-11
2.058394e+00,4.694038e-11,4.823498e-11,8.483000e-11,4.144572e-11,2.259027e-11
2.058837e+00,4.723565e-11,4.716917e-11,8.421925e-11,4.240069e-11,2.134341e-11
2.059280e+00,4.744013e-11,4.614848e-11,8.337632e-11,4.292304e-11,2.009633e-11
2.059723e+00,4.758243e-11,4.519962e-11,8.232820e-11,4.204651e-11,1.887610e-11
2.060166e+00,4.769512e-11,4.434973e-11,8.110886e-11,4.023998e-11,1.771108e-11
2.060609e+00,4.781256e-11,4.362471e-11,7.975407e-11,3.901824e-11,1.662900e-11
2.061052e+00,4.796899e-11,4.304960e-11,7.829871e-11,3.950654e-11,1.565724e-11
2.061495e+00,4.819707e-11,4.264606e-11,7.677545e-11,4.130682e-11,1.482183e-11
2.061938e+00,4.852480e-11,4.242775e-11,7.521444e-11,4.275909e-11,1.414613e-11
2.062381e+00,4.897239e-11,4.239955e-11,7.364384e-11,4.240713e-11,1.365067e-11
2.062824e+00,4.955135e-11,4.255882e-11,7.209034e-11,4.034375e-11,1.335232e-11
2.063267e+00,5.026276e-11,4.289723e-11,7.058135e-11,3.819665e-11,1.326372e-11
2.063710e+00,5.109488e-11,4.340349e-11,6.914627e-11,3.773842e-11,1.339267e-11
2.064153e+00,5.202153e-11,4.406520e-11,6.781543e-11,3.935652e-11,1.374135e-11
2.064596e+00,5.300297e-11,4.486791e-11,6.661946e-11,4.175269e-11,1.430702e-11
2.065039e+00,5.398851e-11,4.579278e-11,6.558902e-11,4.312188e-11,1.508136e-11
2.065482e+00,5.491837e-11,4.681560e-11,6.475086e-11,4.272802e-11,1.605008e-11
2.065925e+00,5.572915e-11,4.790648e-11,6.412543e-11,4.145673e-11,1.719441e-11
2.066368e+00,5.635929e-11,4.903349e-11,6.372665e-11,4.088448e-11,1.849072e-11
2.066811e+00,5.675200e-11,5.016743e-11,6.355871e-11,4.176982e-11,1.991111e-11
2.067254e+00,5.686312e-11,5.128336e-11,6.361553e-11,4.338091e-11,2.142438e-11
2.067697e+00,5.666554e-11,5.236044e-11,6.388476e-11,4.427077e-11,2.299734e-11
2.068141e+00,5.614915e-11,5.337966e-11,6.434984e-11,4.374272e-11,2.459611e-11
2.068584e+00,5.532244e-11,5.432049e-11,6.499289e-11,4.259952e-11,2.618580e-11
2.069027e+00,5.421270e-11,5.516039e-11,6.579990e-11,4.244186e-11,2.773322e-11
2.069470e+00,5.286219e-11,5.587841e-11,6.676237e-11,4.414626e-11,2.920780e-11
2.069913e+00,5.132400e-11,5.645916e-11,6.787592e-11,4.694489e-11,3.058124e-11
2.070356e+00,4.965893e-11,5.689575e-11,6.913889e-11,4.899909e-11,3.182958e-11
2.070799e+00,4.792995e-11,5.719089e-11,7.054912e-11,4.898685e-11,3.293363e-11
2.071242e+00,4.619775e-11,5.735216e-11,7.209898e-11,4.727661e-11,3.387871e-11
2.071685e+00,4.451967e-11,5.738657e-11,7.377065e-11,4.561662e-11,3.465456e-11
2.072128e+00,4.294655e-11,5.729697e-11,7.553629e-11,4.560794e-11,3.525605e-11
2.072571e+00,4.152132e-11,5.708231e-11,7.736053e-11,4.733016e-11,3.568297e-11
2.073014e+00,4.027943e-11,5.674223e-11,7.920415e-11,4.934219e-11,3.593813e-11
2.073457e+00,3.924892e-11,5.628156e-11,8.103094e-11,5.002262e-11,3.602786e-11
2.073900e+00,3.845170e-11,5.571251e-11,8.281578e-11,4.900338e-11,3.596122e-11
2.074343e+00,3.790318e-11,5.505154e-11,8.454981e-11,4.739619e-11,3.574921e-11
2.074786e+00,3.761371e-11,5.431297e-11,8.624152e-11,4.664992e-11,3.540430e-11
2.075229e+00,3.759007e-11,5.350589e-11,8.791584e-11,4.714476e-11,3.493922e-11
2.075672e+00,3.783449e-11,5.263399e-11,8.960884e-11,4.785401e-11,3.436761e-11
2.076115e+00,3.834545e-11,5.169888e-11,9.136018e-11,4.738490e-11,3.370375e-11
2.076558e+00,3.911816e-11,5.070659e-11,9.320638e-11,4.540583e-11,3.296112e-11
2.077001e+00,4.014346e-11,4.967067e-11,9.517303e-11,4.308860e-11,3.215342e-11
2.077445e+00,4.140803e-11,4.860997e-11,9.726864e-11,4.210607e-11,3.129517e-11
2.077888e+00,4.289548e-11,4.754393e-11,9.948481e-11,4.308750e-11,3.039959e-11
2.078331e+00,4.458470e-11,4.648782e-11,1.017989e-10,4.496332e-11,2.947942e-11
2.078774e+00,4.645009e-11,4.545011e-11,1.041764e-10,4.584132e-11,2.854760e-11
2.079217e+00,4.846251e-11,4.443440e-11,1.065749e-10,4.465517e-11,2.761616e-11
2.079660e+00,5.058856e-11,4.344539e-11,1.089496e-10,4.210518e-11,2.669625e-11
2.080103e+00,5.279197e-11,4.249267e-11,1.112560e-10,4.004605e-11,2.579828e-11
2.080546e+00,5.503397e-11,4.159109e-11,1.134528e-10,3.987529e-11,2.493122e-11
2.080989e+00,5.727551e-11,4.075729e-11,1.155034e-10,4.137524e-11,2.410245e-11
2.081432e+00,5.947954e-11,4.000289e-11,1.173755e-10,4.302945e-11,2.331850e-11
2.081875e+00,6.161026e-11,3.933270e-11,1.190458e-10,4.347673e-11,2.258453e-11
2.082318e+00,6.363637e-11,3.874585e-11,1.205010e-10,4.273877e-11,2.190399e-11
2.082761e+00,6.553193e-11,3.823870e-11,1.217351e-10,4.209746e-11,2.127979e-11
2.083204e+00,6.727586e-11,3.781032e-11,1.227520e-10,4.277604e-11,2.071422e-11
2.083647e+00,6.885343e-11,3.746277e-11,1.235647e-10,4.469315e-11,2.020876e-11
2.084090e+00,7.025475e-11,3.719944e-11,1.241899e-10,4.648585e-11,1.976393e-11
2.084533e+00,7.147425e-11,3.702144e-11,1.246450e-10,4.679632e-11,1.937998e-11
2.084976e+00,7.250857e-11,3.692374e-11,1.249459e-10,4.561239e-11,1.905660e-11
2.085419e+00,7.335553e-11,3.689707e-11,1.251030e-10,4.438250e-11,1.879234e-11
2.085862e+00,7.401481e-11,3.693049e-11,1.251195e-10,4.474865e-11,1.858509e-11
2.086305e+00,7.448570e-11,3.701527e-11,1.249950e-10,4.702977e-11,1.843112e-11
2.086748e+00,7.476734e-11,3.714813e-11,1.247283e-10,4.985369e-11,1.832546e-11
2.087192e+00,7.486005e-11,3.732870e-11,1.243237e-10,5.130680e-11,1.826180e-11
2.087635e+00,7.476497e-11,3.755612e-11,1.237937e-10,5.058459e-11,1.823198e-11
2.088078e+00,7.448479e-11,3.782707e-11,1.231605e-10,4.866513e-11,1.822692e-11
2.088521e+00,7.402480e-11,3.813405e-11,1.224591e-10,4.741235e-11,1.823638e-11
2.088964e+00,7.339425e-11,3.846703e-11,1.217330e-10,4.793645e-11,1.824948e-11
2.089407e+00,7.260480e-11,3.881698e-11,1.210253e-10,4.969496e-11,1.825540e-11
2.089850e+00,7.166953e-11,3.917864e-11,1.203725e-10,5.111776e-11,1.824386e-11
2.090293e+00,7.060398e-11,3.955032e-11,1.197998e-10,5.113000e-11,1.820631e-11
2.090736e+00,6.942563e-11,3.993136e-11,1.193146e-10,5.013691e-11,1.813535e-11
2.091179e+00,6.815185e-11,4.032016e-11,1.189016e-10,4.956241e-11,1.802548e-11
2.091622e+00,6.680070e-11,4.071326e-11,1.185237e-10,5.040004e-11,1.787480e-11
2.092065e+00,6.539034e-11,4.110495e-11,1.181278e-10,5.216695e-11,1.768398e-11
2.092508e+00,6.393862e-11,4.148834e-11,1.176487e-10,5.327471e-11,1.745581e-11
2.092951e+00,6.246260e-11,4.185865e-11,1.170147e-10,5.250254e-11,1.719588e-11
2.093394e+00,6.097787e-11,4.221425e-11,1.161578e-10,5.020824e-11,1.691195e-11
2.093837e+00,5.949979e-11,4.255570e-11,1.150213e-10,4.811811e-11,1.661340e-11
2.094280e+00,5.804314e-11,4.288483e-11,1.135665e-10,4.783940e-11,1.631082e-11
2.094723e+00,5.661847e-11,4.320465e-11,1.117793e-10,4.942707e-11,1.601539e-11
2.095166e+00,5.523337e-11,4.351773e-11,1.096775e-10,5.130902e-11,1.573800e-11
2.095609e+00,5.389384e-11,4.382643e-11,1.073128e-10,5.165400e-11,1.548931e-11
2.096052e+00,5.260215e-11,4.413401e-11,1.047678e-10,4.995898e-11,1.527897e-11
2.096496e+00,5.135743e-11,4.444476e-11,1.021516e-10,4.744055e-11,1.511503e-11
2.096939e+00,5.015822e-11,4.476487e-11,9.958781e-11,4.590672e-11,1.500454e-11
2.097382e+00,4.900317e-11,4.510171e-11,9.719982e-11,4.615915e-11,1.495271e-11
2.097825e+00,4.789123e-11,4.546359e-11,9.509428e-11,4.738142e-11,1.496240e-11
2.098268e+00,4.682393e-11,4.585917e-11,9.334523e-11,4.803187e-11,1.503566e-11
2.098711e+00,4.580667e-11,4.629464e-11,9.198202e-11,4.736324e-11,1.517288e-11
2.099154e+00,4.484853e-11,4.677167e-11,9.098407e-11,4.613171e-11,1.537166e-11
2.099597e+00,4.396257e-11,4.728905e-11,9.028195e-11,4.582935e-11,1.562831e-11
2.100040e+00,4.316407e-11,4.784371e-11,8.976756e-11,4.717521e-11,1.593799e-11
2.100483e+00,4.246913e-11,4.843201e-11,8.931353e-11,4.931077e-11,1.629297e-11
2.100926e+00,4.189369e-11,4.905179e-11,8.879463e-11,5.049250e-11,1.668440e-11
2.101369e+00,4.145159e-11,4.970145e-11,8.810500e-11,4.967866e-11,1.710244e-11
2.101812e+00,4.115223e-11,5.037849e-11,8.717409e-11,4.755177e-11,1.753425e-11
2.102255e+00,4.100042e-11,5.107706e-11,8.597859e-11,4.600315e-11,1.796641e-11
2.102698e+00,4.099610e-11,5.178682e-11,8.454290e-11,4.650606e-11,1.838524e-11
2.103141e+00,4.113341e-11,5.249509e-11,8.293053e-11,4.883122e-11,1.877615e-11
2.103584e+00,4.140312e-11,5.319126e-11,8.123405e-11,5.125977e-11,1.912534e-11
2.104027e+00,4.179323e-11,5.386901e-11,7.955874e-11,5.209409e-11,1.942018e-11
2.104470e+00,4.228954e-11,5.452620e-11,7.800611e-11,5.110470e-11,1.964946e-11
2.104913e+00,4.287742e-11,5.516387e-11,7.666146e-11,4.962706e-11,1.980433e-11
2.105356e+00,4.354187e-11,5.578158e-11,7.558337e-11,4.926269e-11,1.987891e-11
2.105799e+00,4.426969e-11,5.637537e-11,7.479894e-11,5.041393e-11,1.987015e-11
2.106243e+00,4.504932e-11,5.693900e-11,7.430363e-11,5.199798e-11,1.977863e-11
2.106686e+00,4.586986e-11,5.746555e-11,7.406223e-11,5.256421e-11,1.960803e-11
2.107129e+00,4.672290e-11,5.795166e-11,7.401489e-11,5.173231e-11,1.936470e-11
2.107572e+00,4.760123e-11,5.839957e-11,7.408492e-11,5.057622e-11,1.905758e-11
2.108015e+00,4.849795e-11,5.881485e-11,7.418585e-11,5.058047e-11,1.869770e-11
2.108458e+00,4.940758e-11,5.920266e-11,7.423057e-11,5.214924e-11,1.829775e-11
2.108901e+00,5.032594e-11,5.956380e-11,7.414037e-11,5.408662e-11,1.787096e-11
2.109344e+00,5.124776e-11,5.989436e-11,7.385300e-11,5.458061e-11,1.743079e-11
2.109787e+00,5.216805e-11,6.018917e-11,7.332884e-11,5.282392e-11,1.699164e-11
2.110230e+00,5.308330e-11,6.044476e-11,7.255363e-11,4.979069e-11,1.656731e-11
2.110673e+00,5.398791e-11,6.066204e-11,7.154026e-11,4.743395e-11,1.617022e-11
2.111116e+00,5.487452e-11,6.084436e-11,7.032594e-11,4.700438e-11,1.581212e-11
2.111559e+00,5.573528e-11,6.099339e-11,6.896599e-11,4.799660e-11,1.550341e-11
2.112002e+00,5.656124e-11,6.110656e-11,6.752654e-11,4.865662e-11,1.525301e-11
2.112445e+00,5.734245e-11,6.117507e-11,6.607586e-11,4.757033e-11,1.506812e-11
2.112888e+00,5.806877e-11,6.118844e-11,6.467730e-11,4.488778e-11,1.495437e-11
2.113331e+00,5.872971e-11,6.114010e-11,6.338516e-11,4.209407e-11,1.491581e-11
2.113774e+00,5.931520e-11,6.102948e-11,6.224033e-11,4.058829e-11,1.495398e-11
2.114217e+00,5.981655e-11,6.086049e-11,6.126969e-11,4.041934e-11,1.506836e-11
2.114660e+00,6.022699e-11,6.063810e-11,6.049065e-11,4.034790e-11,1.525615e-11
2.115103e+00,6.054196e-11,6.036436e-11,5.991323e-11,3.914716e-11,1.551212e-11
2.115546e+00,6.075804e-11,6.003526e-11,5.954147e-11,3.688737e-11,1.582931e-11
2.115990e+00,6.087401e-11,5.964451e-11,5.937749e-11,3.496494e-11,1.619876e-11
2.116433e+00,6.089090e-11,5.918853e-11,5.942209e-11,3.481645e-11,1.660977e-11
2.116876e+00,6.081157e-11,5.866936e-11,5.967567e-11,3.650866e-11,1.705054e-11
2.117319e+00,6.064053e-11,5.809557e-11,6.013502e-11,3.854439e-11,1.750800e-11
2.117762e+00,6.038377e-11,5.747819e-11,6.079089e-11,3.911545e-11,1.796857e-11
2.118205e+00,6.004970e-11,5.682535e-11,6.163044e-11,3.769102e-11,1.841953e-11
2.118648e+00,5.965037e-11,5.613974e-11,6.263343e-11,3.550136e-11,1.884837e-11
2.119091e+00,5.920127e-11,5.541989e-11,6.377046e-11,3.446425e-11,1.924346e-11
2.119534e+00,5.872024e-11,5.466584e-11,6.500647e-11,3.551021e-11,1.959587e-11
2.119977e+00,5.822893e-11,5.388407e-11,6.630109e-11,3.780700e-11,1.989808e-11
2.120420e+00,5.775281e-11,5.308745e-11,6.760906e-11,3.955898e-11,2.014417e-11
2.120863e+00,5.731945e-11,5.229336e-11,6.888386e-11,3.962249e-11,2.033121e-11
2.121306e+00,5.695806e-11,5.151934e-11,7.008247e-11,3.845472e-11,2.045887e-11
2.121749e+00,5.669718e-11,5.077717e-11,7.116710e-11,3.755858e-11,2.052815e-11
2.122192e+00,5.656347e-11,5.007353e-11,7.210917e-11,3.798962e-11,2.054202e-11
2.122635e+00,5.658142e-11,4.941595e-11,7.289386e-11,3.934658e-11,2.050545e-11
2.123078e+00,5.677049e-11,4.881534e-11,7.352087e-11,4.019530e-11,2.042410e-11
2.123521e+00,5.714347e-11,4.828657e-11,7.400376e-11,3.951834e-11,2.030420e-11
2.123964e+00,5.770803e-11,4.784649e-11,7.436738e-11,3.780219e-11,2.015223e-11
2.124407e+00,5.846449e-11,4.751095e-11,7.464594e-11,3.670206e-11,1.997477e-11
2.124850e+00,5.940443e-11,4.729116e-11,7.487780e-11,3.755229e-11,1.977848e-11
2.125294e+00,6.051375e-11,4.719084e-11,7.509863e-11,4.008567e-11,1.956894e-11
2.125737e+00,6.177216e-11,4.721061e-11,7.533751e-11,4.256976e-11,1.935164e-11
2.126180e+00,6.315357e-11,4.735228e-11,7.561513e-11,4.328222e-11,1.913187e-11
2.126623e+00,6.462775e-11,4.761893e-11,7.594200e-11,4.201353e-11,1.891363e-11
2.127066e+00,6.616049e-11,4.801456e-11,7.632052e-11,4.024229e-11,1.870109e-11
2.127509e+00,6.771535e-11,4.854061e-11,7.674667e-11,3.982541e-11,1.849811e-11
2.127952e+00,6.925499e-11,4.919313e-11,7.720970e-11,4.138663e-11,1.830783e-11
2.128395e+00,7.074145e-11,4.996211e-11,7.769771e-11,4.384522e-11,1.813290e-11
2.128838e+00,7.213888e-11,5.083296e-11,7.819832e-11,4.547431e-11,1.797593e-11
2.129281e+00,7.341407e-11,5.179151e-11,7.869581e-11,4.548162e-11,1.783963e-11
2.129724e+00,7.453651e-11,5.282589e-11,7.917316e-11,4.465329e-11,1.772606e-11
2.130167e+00,7.548136e-11,5.392603e-11,7.961063e-11,4.449703e-11,1.763717e-11
2.130610e+00,7.622937e-11,5.508287e-11,7.998372e-11,4.572496e-11,1.757515e-11
2.131053e+00,7.676862e-11,5.628411e-11,8.026571e-11,4.752721e-11,1.754218e-11
2.131496e+00,7.709390e-11,5.751495e-11,8.043017e-11,4.833392e-11,1.754021e-11
2.131939e+00,7.720676e-11,5.876137e-11,8.045333e-11,4.735811e-11,1.757136e-11
2.132382e+00,7.711542e-11,6.001209e-11,8.031686e-11,4.545707e-11,1.763844e-11
2.132825e+00,7.683354e-11,6.125987e-11,8.000869e-11,4.446154e-11,1.774435e-11
2.133268e+00,7.637906e-11,6.250055e-11,7.952655e-11,4.554755e-11,1.789189e-11
2.133711e+00,7.577130e-11,6.373323e-11,7.887801e-11,4.813122e-11,1.808470e-11
2.134154e+00,7.503054e-11,6.495660e-11,7.807852e-11,5.031897e-11,1.832648e-11
2.134597e+00,7.417613e-11,6.616642e-11,7.714851e-11,5.053896e-11,1.862068e-11
2.135041e+00,7.322346e-11,6.735883e-11,7.611178e-11,4.889617e-11,1.897053e-11
2.135484e+00,7.218505e-11,6.853026e-11,7.499464e-11,4.704152e-11,1.937932e-11
2.135927e+00,7.106937e-11,6.967805e-11,7.382448e-11,4.668944e-11,1.985039e-11
2.136370e+00,6.988121e-11,7.080217e-11,7.262730e-11,4.813331e-11,2.038587e-11
2.136813e+00,6.862406e-11,7.190451e-11,7.142880e-11,5.008737e-11,2.098696e-11
2.137256e+00,6.729987e-11,7.298737e-11,7.025388e-11,5.094722e-11,2.165377e-11
2.137699e+00,6.591074e-11,7.405264e-11,6.912665e-11,5.026769e-11,2.238602e-11
2.138142e+00,6.446187e-11,7.510214e-11,6.807054e-11,4.908609e-11,2.318214e-11
2.138585e+00,6.296148e-11,7.613764e-11,6.710704e-11,4.881625e-11,2.403783e-11
2.139028e+00,6.142085e-11,7.716138e-11,6.625478e-11,4.978763e-11,2.494759e-11
2.139471e+00,5.985502e-11,7.817600e-11,6.552978e-11,5.083484e-11,2.590464e-11
2.139914e+00,5.828159e-11,7.918497e-11,6.494631e-11,5.035407e-11,2.690079e-11
2.140357e+00,5.671987e-11,8.019327e-11,6.451669e-11,4.786004e-11,2.792583e-11
2.140800e+00,5.518965e-11,8.120735e-11,6.424954e-11,4.457721e-11,2.896787e-11
2.141243e+00,5.370990e-11,8.223473e-11,6.414940e-11,4.246766e-11,3.001456e-11
2.141686e+00,5.229859e-11,8.328367e-11,6.421516e-11,4.254323e-11,3.105189e-11
2.142129e+00,5.097080e-11,8.436064e-11,6.443716e-11,4.398324e-11,3.206526e-11
2.142572e+00,4.974044e-11,8.546909e-11,6.479647e-11,4.486787e-11,3.304040e-11
2.143015e+00,4.862032e-11,8.660991e-11,6.526392e-11,4.387739e-11,3.396218e-11
2.143458e+00,4.761955e-11,8.778182e-11,6.580012e-11,4.143261e-11,3.481528e-11
2.143901e+00,4.674728e-11,8.898411e-11,6.635979e-11,3.926824e-11,3.558584e-11
2.144345e+00,4.601201e-11,9.021723e-11,6.689717e-11,3.886032e-11,3.626051e-11
2.144788e+00,4.541831e-11,9.147997e-11,6.737101e-11,4.015508e-11,3.682624e-11
2.145231e+00,4.496816e-11,9.276773e-11,6.775104e-11,4.173821e-11,3.727140e-11
2.145674e+00,4.465919e-11,9.406988e-11,6.802287e-11,4.223858e-11,3.758613e-11
2.146117e+00,4.448325e-11,9.536977e-11,6.819023e-11,4.162363e-11,3.776269e-11
2.146560e+00,4.442641e-11,9.664729e-11,6.827345e-11,4.116901e-11,3.779501e-11
2.147003e+00,4.446866e-11,9.788138e-11,6.830575e-11,4.214767e-11,3.767914e-11
2.147446e+00,4.458448e-11,9.905179e-11,6.832749e-11,4.449335e-11,3.741430e-11
2.147889e+00,4.474483e-11,1.001376e-10,6.837893e-11,4.672921e-11,3.700282e-11
2.148332e+00,4.491953e-11,1.011167e-10,6.849561e-11,4.727262e-11,3.644936e-11
2.148775e+00,4.507844e-11,1.019629e-10,6.870426e-11,4.592741e-11,3.576190e-11
2.149218e+00,4.519517e-11,1.026474e-10,6.902053e-11,4.416687e-11,3.495172e-11
2.149661e+00,4.524927e-11,1.031428e-10,6.944935e-11,4.390000e-11,3.403241e-11
2.150104e+00,4.522667e-11,1.034295e-10,6.998647e-11,4.580999e-11,3.302028e-11
2.150547e+00,4.512177e-11,1.034951e-10,7.062177e-11,4.876011e-11,3.193277e-11
2.150990e+00,4.493570e-11,1.033353e-10,7.134175e-11,5.080020e-11,3.078832e-11
2.151433e+00,4.467501e-11,1.029488e-10,7.212864e-11,5.086363e-11,2.960732e-11
2.151876e+00,4.435183e-11,1.023321e-10,7.296264e-11,4.963011e-11,2.840940e-11
2.152319e+00,4.398204e-11,1.014797e-10,7.382267e-11,4.880635e-11,2.721296e-11
2.152762e+00,4.358251e-11,1.003893e-10,7.468675e-11,4.952583e-11,2.603591e-11
2.153205e+00,4.316921e-11,9.906569e-11,7.553377e-11,5.135442e-11,2.489402e-11
2.153648e+00,4.275728e-11,9.752444e-11,7.634335e-11,5.279776e-11,2.380132e-11
2.154092e+00,4.236010e-11,9.579245e-11,7.709907e-11,5.279134e-11,2.276956e-11
2.154535e+00,4.198742e-11,9.390012e-11,7.779038e-11,5.174542e-11,2.180754e-11
2.154978e+00,4.164607e-11,9.187488e-11,7.841172e-11,5.114779e-11,2.092225e-11
2.155421e+00,4.134017e-11,8.973861e-11,7.896231e-11,5.208944e-11,2.011814e-11
2.155864e+00,4.106964e-11,8.750916e-11,7.944387e-11,5.411286e-11,1.939746e-11
2.156307e+00,4.083120e-11,8.520659e-11,7.985671e-11,5.549984e-11,1.876088e-11
2.156750e+00,4.061944e-11,8.285781e-11,8.019791e-11,5.478399e-11,1.820734e-11
2.157193e+00,4.042701e-11,8.049722e-11,8.045835e-11,5.211990e-11,1.773497e-11
2.157636e+00,4.024651e-11,7.816263e-11,8.062480e-11,4.923610e-11,1.734120e-11
2.158079e+00,4.007100e-11,7.588665e-11,8.068223e-11,4.797736e-11,1.702238e-11
2.158522e+00,3.989557e-11,7.369175e-11,8.061524e-11,4.873157e-11,1.677520e-11
2.158965e+00,3.971956e-11,7.159161e-11,8.041414e-11,5.014968e-11,1.659664e-11
2.159408e+00,3.954580e-11,6.959516e-11,8.007961e-11,5.039411e-11,1.648320e-11
2.159851e+00,3.938087e-11,6.771348e-11,7.962510e-11,4.876919e-11,1.643238e-11
2.160294e+00,3.923387e-11,6.596392e-11,7.907474e-11,4.626401e-11,1.644180e-11
2.160737e+00,3.911452e-11,6.436548e-11,7.846129e-11,4.455411e-11,1.650937e-11
2.161180e+00,3.903106e-11,6.293339e-11,7.782509e-11,4.442466e-11,1.663424e-11
2.161623e+00,3.898749e-11,6.167367e-11,7.720706e-11,4.509324e-11,1.681540e-11
2.162066e+00,3.898242e-11,6.058192e-11,7.664279e-11,4.504269e-11,1.705199e-11
2.162509e+00,3.900741e-11,5.964867e-11,7.616343e-11,4.355204e-11,1.734382e-11
2.162952e+00,3.904782e-11,5.886543e-11,7.579328e-11,4.146038e-11,1.769129e-11
2.163396e+00,3.908528e-11,5.822856e-11,7.554984e-11,4.041485e-11,1.809462e-11
2.163839e+00,3.910039e-11,5.773959e-11,7.544581e-11,4.128470e-11,1.855314e-11
2.164282e+00,3.907682e-11,5.739913e-11,7.549205e-11,4.323137e-11,1.906626e-11
2.164725e+00,3.900509e-11,5.720046e-11,7.570044e-11,4.434452e-11,1.963257e-11
2.165168e+00,3.888637e-11,5.712889e-11,7.608265e-11,4.331201e-11,2.024927e-11
2.165611e+00,3.873465e-11,5.716535e-11,7.665079e-11,4.061951e-11,2.091246e-11
2.166054e+00,3.857708e-11,5.729208e-11,7.741586e-11,3.817725e-11,2.161642e-11
2.166497e+00,3.845344e-11,5.749642e-11,7.838433e-11,3.769083e-11,2.235327e-11
2.166940e+00,3.841194e-11,5.777205e-11,7.955363e-11,3.922949e-11,2.311376e-11
2.167383e+00,3.850469e-11,5.811503e-11,8.090892e-11,4.126278e-11,2.388685e-11
2.167826e+00,3.878445e-11,5.851764e-11,8.241995e-11,4.209769e-11,2.465973e-11
2.168269e+00,3.929806e-11,5.896623e-11,8.403843e-11,4.138483e-11,2.541899e-11
2.168712e+00,4.008276e-11,5.944372e-11,8.569622e-11,4.033119e-11,2.615097e-11
2.169155e+00,4.116412e-11,5.993398e-11,8.730738e-11,4.046850e-11,2.684185e-11
2.169598e+00,4.255371e-11,6.042509e-11,8.877389e-11,4.216252e-11,2.747851e-11
2.170041e+00,4.424880e-11,6.091149e-11,8.999295e-11,4.426929e-11,2.804906e-11
2.170484e+00,4.623292e-11,6.139262e-11,9.086567e-11,4.525317e-11,2.854325e-11
2.170927e+00,4.847902e-11,6.186762e-11,9.130996e-11,4.470077e-11,2.895270e-11
2.171370e+00,5.094995e-11,6.233164e-11,9.127364e-11,4.378560e-11,2.927060e-11
2.171813e+00,5.360082e-11,6.277621e-11,9.074316e-11,4.420724e-11,2.949220e-11
2.172256e+00,5.638253e-11,6.319218e-11,8.975042e-11,4.656355e-11,2.961427e-11
2.172699e+00,5.924149e-11,6.357377e-11,8.837316e-11,4.967386e-11,2.963486e-11
2.173143e+00,6.212396e-11,6.392138e-11,8.672940e-11,5.152049e-11,2.955362e-11
2.173586e+00,6.497748e-11,6.423996e-11,8.496530e-11,5.099630e-11,2.937047e-11
2.174029e+00,6.775196e-11,6.453541e-11,8.323915e-11,4.889082e-11,2.908603e-11
2.174472e+00,7.040271e-11,6.481220e-11,8.170375e-11,4.722147e-11,2.870221e-11
2.174915e+00,7.289139e-11,6.507149e-11,8.048880e-11,4.751107e-11,2.822157e-11
2.175358e+00,7.518713e-11,6.531191e-11,7.968673e-11,4.955530e-11,2.764732e-11
2.175801e+00,7.726820e-11,6.553200e-11,7.934309e-11,5.175853e-11,2.698325e-11
2.176244e+00,7.912296e-11,6.573192e-11,7.945671e-11,5.268135e-11,2.623493e-11
2.176687e+00,8.074581e-11,6.591434e-11,7.998457e-11,5.235296e-11,2.541048e-11
2.177130e+00,8.213633e-11,6.608378e-11,8.084922e-11,5.215128e-11,2.451874e-11
2.177573e+00,8.329957e-11,6.624565e-11,8.195168e-11,5.340535e-11,2.357029e-11
2.178016e+00,8.424046e-11,6.640420e-11,8.318701e-11,5.606530e-11,2.257849e-11
2.178459e+00,8.496294e-11,6.656077e-11,8.445681e-11,5.870412e-11,2.155828e-11
2.178902e+00,8.546953e-11,6.671329e-11,8.567642e-11,5.986021e-11,2.052602e-11
2.179345e+00,8.575988e-11,6.685670e-11,8.678220e-11,5.946002e-11,1.949909e-11
2.179788e+00,8.583109e-11,6.698465e-11,8.773653e-11,5.895903e-11,1.849600e-11
2.180231e+00,8.567955e-11,6.709253e-11,8.852580e-11,6.002605e-11,1.753565e-11
2.180674e+00,8.530262e-11,6.717828e-11,8.915504e-11,6.295806e-11,1.663612e-11
2.181117e+00,8.470066e-11,6.724139e-11,8.964380e-11,6.629039e-11,1.581461e-11
